1	 185	 0	 60	 0	 1600470	 1931800	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 186	 0	 60	 0	 1800469	 1932000	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 187	 0	 60	 0	 2000470	 1932200	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 188	 0	 60	 0	 2200470	 1932400	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 189	 0	 60	 0	 2400470	 1932600	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 190	 0	 60	 0	 2600495	 1932800	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 191	 0	 60	 0	 2800469	 1933000	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 192	 0	 60	 0	 3000469	 1933200	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 193	 0	 60	 0	 3200470	 1933400	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 194	 0	 60	 0	 3400470	 1933600	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 195	 0	 60	 0	 3600470	 1933800	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 196	 0	 60	 0	 3800703	 1934000	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 197	 0	 60	 0	 4000614	 1934200	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
1	 198	 0	 60	 0	 4200470	 1934400	 0	 0	 64	 +0.0000000	 +0.0000000	 +0.0000	 +0.0000	 +0.0000	 +0.0000	 +nan	 0	 0	 99.990000
