Message ID	Frame counter	Reserved	Message length	GNSS Week Number	GNSS TOW	Timestamp [us]	Bias AccX [m/s²]	Bias AccY [m/s²	]Bias AccZ [m/s²]	Bias OmgX [°/s]	Bias OmgY [°/s]	Bias OmgZ [°/s]	Cov. Longitude [(deg)²]	Cov. Latitude [(deg)²]	Cov. Altitude [(m)²]	Cov. V_North [(m/s)²]	Cov. V_East [(m/s)²]	Cov. V_Down [(m/s)²]	Cov. Roll [(deg²)]	Cov. Pitch [(deg²)]	Cov. Yaw [(deg²)]	Cov. Bias AccX [(m/s²)²]	Cov. Bias AccY [(m/s²)²]	Cov. Bias AccZ [(m/s²)²]	Cov. Bias OmgX [(deg/s)²]	Cov. Bias OmgY [(deg/s)²]	Cov. Bias OmgZ [(deg/s)²]	Reserved
4	 170	 0	 104	 0	 683000	 3001470	 -0.9990	 -1.0302	 -0.3697	 -0.6391	 -0.2137	 +3.8221	 5.628571e-14	 5.588186e-14	 1.927372e+00	 2.527566e-02	 2.541052e-02	 1.484171e-03	 3.380061e-06	 3.340673e-06	 3.979504e-05	 1.690680e-05	 1.193020e-05	 4.530441e-07	 1.028921e-09	 9.171863e-10	 7.951202e-10	 0
4	 171	 0	 104	 0	 684000	 4001470	 -0.9988	 -1.0300	 -0.3697	 -0.6393	 -0.2137	 +3.8222	 5.628550e-14	 5.588363e-14	 1.870765e+00	 2.527836e-02	 2.541313e-02	 1.485747e-03	 3.377743e-06	 3.342648e-06	 4.015322e-05	 1.689663e-05	 1.192788e-05	 4.533323e-07	 1.029330e-09	 9.176012e-10	 7.963591e-10	 0
4	 172	 0	 104	 0	 685000	 5001470	 -0.9985	 -1.0299	 -0.3697	 -0.6394	 -0.2137	 +3.8222	 5.628535e-14	 5.588542e-14	 1.823394e+00	 2.528051e-02	 2.541177e-02	 1.488251e-03	 3.375526e-06	 3.344760e-06	 4.051162e-05	 1.688620e-05	 1.192580e-05	 4.535927e-07	 1.029726e-09	 9.180140e-10	 7.975968e-10	 0
4	 173	 0	 104	 0	 686000	 6001470	 -0.9983	 -1.0298	 -0.3697	 -0.6396	 -0.2137	 +3.8223	 5.628532e-14	 5.588718e-14	 1.783605e+00	 2.528297e-02	 2.540720e-02	 1.491455e-03	 3.373444e-06	 3.346976e-06	 4.087068e-05	 1.687549e-05	 1.192391e-05	 4.538234e-07	 1.030109e-09	 9.184247e-10	 7.988346e-10	 0
4	 174	 0	 104	 0	 687000	 7001470	 -0.9981	 -1.0298	 -0.3697	 -0.6399	 -0.2136	 +3.8223	 5.628532e-14	 5.588882e-14	 1.750092e+00	 2.528629e-02	 2.540032e-02	 1.495135e-03	 3.371533e-06	 3.349280e-06	 4.123084e-05	 1.686448e-05	 1.192218e-05	 4.540231e-07	 1.030480e-09	 9.188336e-10	 8.000736e-10	 0
4	 175	 0	 104	 0	 688000	 8001470	 -0.9980	 -1.0297	 -0.3697	 -0.6401	 -0.2136	 +3.8224	 5.628536e-14	 5.589026e-14	 1.721807e+00	 2.528976e-02	 2.538935e-02	 1.499135e-03	 3.369809e-06	 3.351654e-06	 4.159265e-05	 1.685317e-05	 1.192056e-05	 4.541911e-07	 1.030840e-09	 9.192407e-10	 8.013148e-10	 0
4	 176	 0	 104	 0	 689000	 9001470	 -0.9978	 -1.0297	 -0.3696	 -0.6403	 -0.2135	 +3.8224	 5.628547e-14	 5.589149e-14	 1.697902e+00	 2.529464e-02	 2.537769e-02	 1.503412e-03	 3.368263e-06	 3.354086e-06	 4.195678e-05	 1.684153e-05	 1.191904e-05	 4.543269e-07	 1.031190e-09	 9.196461e-10	 8.025599e-10	 0
4	 177	 0	 104	 0	 690000	 1470	 -0.9977	 -1.0297	 -0.3695	 -0.6406	 -0.2135	 +3.8225	 5.628562e-14	 5.589243e-14	 1.677687e+00	 2.530005e-02	 2.536421e-02	 1.507754e-03	 3.366873e-06	 3.356532e-06	 4.232349e-05	 1.682955e-05	 1.191758e-05	 4.544298e-07	 1.031530e-09	 9.200503e-10	 8.038098e-10	 0
4	 178	 0	 104	 0	 691000	 1001470	 -0.9977	 -1.0297	 -0.3694	 -0.6409	 -0.2134	 +3.8225	 5.628576e-14	 5.589304e-14	 1.660591e+00	 2.530448e-02	 2.534927e-02	 1.512203e-03	 3.365876e-06	 3.359258e-06	 4.269335e-05	 1.681723e-05	 1.191617e-05	 4.545002e-07	 1.031861e-09	 9.204522e-10	 8.050655e-10	 0
4	 179	 0	 104	 0	 692000	 2001470	 -0.9977	 -1.0297	 -0.3693	 -0.6412	 -0.2134	 +3.8226	 5.628596e-14	 5.589334e-14	 1.646139e+00	 2.530855e-02	 2.533392e-02	 1.516658e-03	 3.365048e-06	 3.362032e-06	 4.306664e-05	 1.680459e-05	 1.191479e-05	 4.545380e-07	 1.032183e-09	 9.208501e-10	 8.063274e-10	 0
4	 180	 0	 104	 0	 693000	 3001470	 -0.9973	 -1.0298	 -0.3693	 -0.6414	 -0.2134	 +3.8226	 5.628659e-14	 5.589343e-14	 1.635529e+00	 2.531606e-02	 2.532014e-02	 1.532600e-03	 3.364318e-06	 3.365214e-06	 4.344350e-05	 1.679695e-05	 1.191371e-05	 4.552595e-07	 1.032669e-09	 9.212562e-10	 8.075957e-10	 0
4	 181	 0	 104	 0	 694000	 4001470	 -0.9970	 -1.0299	 -0.3693	 -0.6416	 -0.2133	 +3.8226	 5.628735e-14	 5.589317e-14	 1.626844e+00	 2.532227e-02	 2.530512e-02	 1.548346e-03	 3.363631e-06	 3.368300e-06	 4.382382e-05	 1.678905e-05	 1.191266e-05	 4.559465e-07	 1.033144e-09	 9.216599e-10	 8.088695e-10	 0
4	 182	 0	 104	 0	 695000	 5001470	 -0.9967	 -1.0299	 -0.3693	 -0.6418	 -0.2133	 +3.8227	 5.628813e-14	 5.589254e-14	 1.619808e+00	 2.532704e-02	 2.529044e-02	 1.564092e-03	 3.362995e-06	 3.371296e-06	 4.420759e-05	 1.678087e-05	 1.191163e-05	 4.565983e-07	 1.033610e-09	 9.220614e-10	 8.101487e-10	 0
4	 183	 0	 104	 0	 696000	 6001470	 -0.9965	 -1.0300	 -0.3692	 -0.6421	 -0.2133	 +3.8227	 5.628900e-14	 5.589160e-14	 1.614186e+00	 2.533090e-02	 2.527682e-02	 1.579663e-03	 3.362393e-06	 3.374173e-06	 4.459458e-05	 1.677238e-05	 1.191060e-05	 4.572145e-07	 1.034065e-09	 9.224610e-10	 8.114324e-10	 0
4	 184	 0	 104	 0	 697000	 7001470	 -0.9962	 -1.0301	 -0.3692	 -0.6423	 -0.2132	 +3.8227	 5.628986e-14	 5.589038e-14	 1.609775e+00	 2.533328e-02	 2.526446e-02	 1.595166e-03	 3.361818e-06	 3.376915e-06	 4.498467e-05	 1.676356e-05	 1.190955e-05	 4.577948e-07	 1.034511e-09	 9.228590e-10	 8.127200e-10	 0
4	 185	 0	 104	 0	 698000	 8001470	 -0.9960	 -1.0302	 -0.3691	 -0.6426	 -0.2132	 +3.8228	 5.629063e-14	 5.588893e-14	 1.606401e+00	 2.533709e-02	 2.525637e-02	 1.610461e-03	 3.361263e-06	 3.379498e-06	 4.537770e-05	 1.675440e-05	 1.190848e-05	 4.583391e-07	 1.034948e-09	 9.232553e-10	 8.140109e-10	 0
4	 186	 0	 104	 0	 699000	 9001470	 -0.9959	 -1.0302	 -0.3691	 -0.6428	 -0.2132	 +3.8228	 5.629144e-14	 5.588740e-14	 1.603917e+00	 2.533979e-02	 2.525032e-02	 1.625552e-03	 3.360836e-06	 3.382062e-06	 4.577355e-05	 1.674491e-05	 1.190737e-05	 4.588473e-07	 1.035376e-09	 9.236493e-10	 8.153041e-10	 0
4	 187	 0	 104	 0	 700000	 1470	 -0.9957	 -1.0303	 -0.3690	 -0.6431	 -0.2131	 +3.8228	 5.629228e-14	 5.588579e-14	 1.602193e+00	 2.534176e-02	 2.524660e-02	 1.640488e-03	 3.360493e-06	 3.384528e-06	 4.617203e-05	 1.673509e-05	 1.190622e-05	 4.593194e-07	 1.035793e-09	 9.240393e-10	 8.165992e-10	 0
