Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
8062470	 +0.017546	 +0.018802	 +0.023581	 +0.000915	 +0.000889	 +0.000788	 +0.006791	 +0.007039	 +0.109368
8067470	 +0.017538	 +0.018811	 +0.023571	 +0.000914	 +0.000889	 +0.000788	 +0.006763	 +0.007022	 +0.109348
8072493	 +0.017513	 +0.018805	 +0.023593	 +0.000914	 +0.000889	 +0.000788	 +0.006735	 +0.007004	 +0.109328
8077493	 +0.017541	 +0.018818	 +0.023620	 +0.000913	 +0.000889	 +0.000788	 +0.006706	 +0.006986	 +0.109308
8082496	 +0.017567	 +0.018815	 +0.023644	 +0.000913	 +0.000888	 +0.000790	 +0.006677	 +0.006968	 +0.109288
8087495	 +0.017561	 +0.018801	 +0.023666	 +0.000912	 +0.000894	 +0.000790	 +0.006647	 +0.006949	 +0.109267
8092469	 +0.017560	 +0.018804	 +0.023658	 +0.000912	 +0.000894	 +0.000789	 +0.006632	 +0.006940	 +0.109255
8097470	 +0.017563	 +0.018811	 +0.023658	 +0.000910	 +0.000894	 +0.000786	 +0.006618	 +0.006936	 +0.109246
8102470	 +0.017557	 +0.018779	 +0.023653	 +0.000911	 +0.000894	 +0.000786	 +0.006603	 +0.006931	 +0.109237
8107470	 +0.017565	 +0.018782	 +0.023658	 +0.000911	 +0.000895	 +0.000785	 +0.006589	 +0.006926	 +0.109228
8112470	 +0.017576	 +0.018779	 +0.023658	 +0.000914	 +0.000895	 +0.000788	 +0.006574	 +0.006920	 +0.109219
8117470	 +0.017573	 +0.018782	 +0.023663	 +0.000914	 +0.000896	 +0.000788	 +0.006559	 +0.006914	 +0.109209
8122470	 +0.017552	 +0.018768	 +0.023665	 +0.000914	 +0.000896	 +0.000788	 +0.006544	 +0.006908	 +0.109200
8127470	 +0.017546	 +0.018768	 +0.023663	 +0.000914	 +0.000896	 +0.000788	 +0.006529	 +0.006902	 +0.109190
8132470	 +0.017549	 +0.018773	 +0.023681	 +0.000914	 +0.000899	 +0.000787	 +0.006513	 +0.006895	 +0.109180
8137470	 +0.017564	 +0.018764	 +0.023682	 +0.000917	 +0.000899	 +0.000787	 +0.006497	 +0.006889	 +0.109169
8142470	 +0.017576	 +0.018736	 +0.023665	 +0.000917	 +0.000899	 +0.000784	 +0.006481	 +0.006881	 +0.109159
8147470	 +0.017577	 +0.018734	 +0.023662	 +0.000917	 +0.000899	 +0.000784	 +0.006464	 +0.006874	 +0.109148
8152470	 +0.017567	 +0.018747	 +0.023661	 +0.000915	 +0.000902	 +0.000784	 +0.006448	 +0.006866	 +0.109138
8157470	 +0.017571	 +0.018737	 +0.023662	 +0.000916	 +0.000903	 +0.000785	 +0.006431	 +0.006859	 +0.109127
8162470	 +0.017573	 +0.018744	 +0.023675	 +0.000917	 +0.000903	 +0.000785	 +0.006413	 +0.006850	 +0.109116
8167470	 +0.017562	 +0.018733	 +0.023681	 +0.000918	 +0.000903	 +0.000785	 +0.006396	 +0.006842	 +0.109104
8172470	 +0.017559	 +0.018755	 +0.023701	 +0.000917	 +0.000902	 +0.000784	 +0.006378	 +0.006833	 +0.109093
8177470	 +0.017554	 +0.018761	 +0.023689	 +0.000917	 +0.000902	 +0.000784	 +0.006360	 +0.006824	 +0.109081
8182470	 +0.017558	 +0.018778	 +0.023688	 +0.000917	 +0.000901	 +0.000784	 +0.006342	 +0.006815	 +0.109070
8187470	 +0.017546	 +0.018779	 +0.023705	 +0.000918	 +0.000901	 +0.000784	 +0.006323	 +0.006805	 +0.109058
8192470	 +0.017529	 +0.018773	 +0.023709	 +0.000919	 +0.000901	 +0.000783	 +0.006304	 +0.006796	 +0.109045
8197470	 +0.017614	 +0.018730	 +0.023696	 +0.000924	 +0.000901	 +0.000783	 +0.006285	 +0.006785	 +0.109033
8202470	 +0.017629	 +0.018732	 +0.023691	 +0.000924	 +0.000905	 +0.000783	 +0.006266	 +0.006775	 +0.109020
8202470	 +0.017629	 +0.018732	 +0.023691	 +0.000924	 +0.000905	 +0.000783	 +0.006266	 +0.006775	 +0.109020
8207470	 +0.017613	 +0.018724	 +0.023692	 +0.000924	 +0.000907	 +0.000783	 +0.006246	 +0.006764	 +0.109008
8212470	 +0.017637	 +0.018688	 +0.023715	 +0.000924	 +0.000909	 +0.000783	 +0.006226	 +0.006753	 +0.108995
8217470	 +0.017636	 +0.018688	 +0.023686	 +0.000925	 +0.000909	 +0.000783	 +0.006206	 +0.006742	 +0.108982
8222470	 +0.017644	 +0.018699	 +0.023685	 +0.000925	 +0.000911	 +0.000784	 +0.006186	 +0.006731	 +0.108969
8227470	 +0.017629	 +0.018696	 +0.023721	 +0.000925	 +0.000911	 +0.000784	 +0.006165	 +0.006719	 +0.108955
8232470	 +0.017646	 +0.018715	 +0.023738	 +0.000925	 +0.000911	 +0.000784	 +0.006144	 +0.006707	 +0.108941
8237470	 +0.017647	 +0.018727	 +0.023737	 +0.000925	 +0.000911	 +0.000783	 +0.006123	 +0.006694	 +0.108928
8242470	 +0.017628	 +0.018725	 +0.023726	 +0.000925	 +0.000910	 +0.000783	 +0.006101	 +0.006682	 +0.108914
8247470	 +0.017640	 +0.018730	 +0.023710	 +0.000925	 +0.000907	 +0.000783	 +0.006079	 +0.006669	 +0.108900
8252470	 +0.017636	 +0.018720	 +0.023725	 +0.000924	 +0.000910	 +0.000783	 +0.006057	 +0.006655	 +0.108885
8257470	 +0.017632	 +0.018707	 +0.023735	 +0.000924	 +0.000912	 +0.000783	 +0.006034	 +0.006642	 +0.108871
8262470	 +0.017622	 +0.018701	 +0.023732	 +0.000924	 +0.000911	 +0.000785	 +0.006011	 +0.006628	 +0.108856
8267470	 +0.017625	 +0.018748	 +0.023733	 +0.000925	 +0.000912	 +0.000785	 +0.005988	 +0.006614	 +0.108841
8272470	 +0.017618	 +0.018745	 +0.023737	 +0.000924	 +0.000912	 +0.000783	 +0.005964	 +0.006599	 +0.108826
8277493	 +0.017614	 +0.018750	 +0.023733	 +0.000923	 +0.000912	 +0.000783	 +0.005940	 +0.006584	 +0.108811
8282496	 +0.017610	 +0.018752	 +0.023698	 +0.000924	 +0.000912	 +0.000783	 +0.005916	 +0.006569	 +0.108795
8287498	 +0.017596	 +0.018757	 +0.023696	 +0.000925	 +0.000914	 +0.000783	 +0.005892	 +0.006554	 +0.108780
8292470	 +0.017596	 +0.018757	 +0.023694	 +0.000925	 +0.000915	 +0.000782	 +0.005879	 +0.006547	 +0.108771
8297470	 +0.017602	 +0.018758	 +0.023694	 +0.000926	 +0.000914	 +0.000783	 +0.005868	 +0.006544	 +0.108766
8302470	 +0.017631	 +0.018741	 +0.023672	 +0.000926	 +0.000914	 +0.000784	 +0.005857	 +0.006541	 +0.108761
8307470	 +0.017638	 +0.018716	 +0.023716	 +0.000927	 +0.000912	 +0.000784	 +0.005845	 +0.006538	 +0.108755
8312470	 +0.017639	 +0.018716	 +0.023703	 +0.000926	 +0.000913	 +0.000784	 +0.005834	 +0.006535	 +0.108749
8317469	 +0.017634	 +0.018749	 +0.023634	 +0.000923	 +0.000913	 +0.000785	 +0.005822	 +0.006531	 +0.108743
8322470	 +0.017633	 +0.018748	 +0.023634	 +0.000922	 +0.000913	 +0.000783	 +0.005810	 +0.006527	 +0.108737
8327470	 +0.017600	 +0.018752	 +0.023633	 +0.000922	 +0.000913	 +0.000783	 +0.005798	 +0.006523	 +0.108731
8332470	 +0.017615	 +0.018763	 +0.023639	 +0.000921	 +0.000914	 +0.000784	 +0.005785	 +0.006519	 +0.108725
8337470	 +0.017616	 +0.018764	 +0.023640	 +0.000924	 +0.000914	 +0.000784	 +0.005772	 +0.006514	 +0.108718
8342470	 +0.017617	 +0.018767	 +0.023638	 +0.000924	 +0.000915	 +0.000784	 +0.005760	 +0.006509	 +0.108711
8347470	 +0.017631	 +0.018766	 +0.023637	 +0.000923	 +0.000914	 +0.000784	 +0.005746	 +0.006504	 +0.108704
8352470	 +0.017635	 +0.018774	 +0.023635	 +0.000924	 +0.000914	 +0.000785	 +0.005733	 +0.006498	 +0.108697
8357470	 +0.017624	 +0.018762	 +0.023626	 +0.000924	 +0.000915	 +0.000785	 +0.005719	 +0.006492	 +0.108690
8362470	 +0.017643	 +0.018763	 +0.023623	 +0.000926	 +0.000915	 +0.000785	 +0.005706	 +0.006486	 +0.108683
8367470	 +0.017652	 +0.018753	 +0.023618	 +0.000925	 +0.000916	 +0.000788	 +0.005691	 +0.006480	 +0.108675
8372470	 +0.017705	 +0.018782	 +0.023596	 +0.000924	 +0.000917	 +0.000788	 +0.005677	 +0.006473	 +0.108667
8377470	 +0.017704	 +0.018781	 +0.023600	 +0.000925	 +0.000917	 +0.000788	 +0.005662	 +0.006466	 +0.108659
8382470	 +0.017710	 +0.018796	 +0.023595	 +0.000923	 +0.000916	 +0.000788	 +0.005648	 +0.006459	 +0.108651
8387470	 +0.017722	 +0.018837	 +0.023598	 +0.000923	 +0.000916	 +0.000787	 +0.005633	 +0.006452	 +0.108643
8392470	 +0.017754	 +0.018868	 +0.023604	 +0.000923	 +0.000916	 +0.000787	 +0.005617	 +0.006444	 +0.108634
8397470	 +0.017765	 +0.018867	 +0.023648	 +0.000923	 +0.000916	 +0.000787	 +0.005602	 +0.006436	 +0.108625
8402470	 +0.017754	 +0.018871	 +0.023656	 +0.000923	 +0.000916	 +0.000787	 +0.005586	 +0.006428	 +0.108617
8402470	 +0.017754	 +0.018871	 +0.023656	 +0.000923	 +0.000916	 +0.000787	 +0.005586	 +0.006428	 +0.108617
8407470	 +0.017754	 +0.018874	 +0.023646	 +0.000924	 +0.000916	 +0.000786	 +0.005570	 +0.006419	 +0.108608
8412469	 +0.017765	 +0.018872	 +0.023648	 +0.000924	 +0.000917	 +0.000786	 +0.005554	 +0.006411	 +0.108598
8417470	 +0.017746	 +0.018858	 +0.023596	 +0.000924	 +0.000921	 +0.000786	 +0.005537	 +0.006402	 +0.108589
8422470	 +0.017744	 +0.018857	 +0.023600	 +0.000924	 +0.000920	 +0.000786	 +0.005520	 +0.006392	 +0.108580
8427470	 +0.017746	 +0.018838	 +0.023599	 +0.000924	 +0.000922	 +0.000786	 +0.005503	 +0.006383	 +0.108570
8432470	 +0.017773	 +0.018828	 +0.023599	 +0.000925	 +0.000922	 +0.000784	 +0.005486	 +0.006373	 +0.108560
8437470	 +0.017790	 +0.018834	 +0.023599	 +0.000926	 +0.000922	 +0.000783	 +0.005468	 +0.006363	 +0.108550
8442470	 +0.017791	 +0.018838	 +0.023578	 +0.000926	 +0.000922	 +0.000783	 +0.005450	 +0.006352	 +0.108540
8447470	 +0.017793	 +0.018838	 +0.023628	 +0.000928	 +0.000924	 +0.000782	 +0.005432	 +0.006341	 +0.108530
8452470	 +0.017791	 +0.018835	 +0.023616	 +0.000927	 +0.000924	 +0.000782	 +0.005414	 +0.006330	 +0.108519
8457470	 +0.017799	 +0.018835	 +0.023622	 +0.000927	 +0.000923	 +0.000782	 +0.005395	 +0.006319	 +0.108508
8462470	 +0.017835	 +0.018868	 +0.023619	 +0.000927	 +0.000923	 +0.000783	 +0.005376	 +0.006308	 +0.108497
8467470	 +0.017851	 +0.018861	 +0.023595	 +0.000926	 +0.000923	 +0.000783	 +0.005357	 +0.006296	 +0.108486
8472470	 +0.017836	 +0.018869	 +0.023610	 +0.000928	 +0.000923	 +0.000784	 +0.005337	 +0.006284	 +0.108475
8477492	 +0.017849	 +0.018866	 +0.023605	 +0.000927	 +0.000923	 +0.000784	 +0.005318	 +0.006271	 +0.108464
8482495	 +0.017859	 +0.018858	 +0.023634	 +0.000926	 +0.000923	 +0.000784	 +0.005297	 +0.006258	 +0.108452
8487496	 +0.017886	 +0.018854	 +0.023634	 +0.000926	 +0.000922	 +0.000783	 +0.005277	 +0.006245	 +0.108441
8492470	 +0.017884	 +0.018842	 +0.023624	 +0.000926	 +0.000922	 +0.000784	 +0.005267	 +0.006240	 +0.108435
8497470	 +0.017886	 +0.018840	 +0.023630	 +0.000927	 +0.000922	 +0.000783	 +0.005258	 +0.006239	 +0.108433
8502470	 +0.017884	 +0.018812	 +0.023656	 +0.000927	 +0.000922	 +0.000783	 +0.005250	 +0.006238	 +0.108430
8507470	 +0.017881	 +0.018812	 +0.023648	 +0.000927	 +0.000923	 +0.000783	 +0.005241	 +0.006236	 +0.108428
8512470	 +0.017876	 +0.018823	 +0.023766	 +0.000929	 +0.000923	 +0.000782	 +0.005232	 +0.006234	 +0.108425
8517470	 +0.017864	 +0.018822	 +0.023744	 +0.000929	 +0.000923	 +0.000782	 +0.005222	 +0.006232	 +0.108422
8522470	 +0.017879	 +0.018842	 +0.023735	 +0.000929	 +0.000923	 +0.000782	 +0.005213	 +0.006230	 +0.108419
8527470	 +0.017894	 +0.018826	 +0.023736	 +0.000931	 +0.000924	 +0.000780	 +0.005203	 +0.006227	 +0.108415
8532470	 +0.017891	 +0.018783	 +0.023706	 +0.000931	 +0.000924	 +0.000780	 +0.005193	 +0.006224	 +0.108412
8537470	 +0.017886	 +0.018783	 +0.023675	 +0.000931	 +0.000923	 +0.000781	 +0.005183	 +0.006221	 +0.108408
8542470	 +0.017891	 +0.018772	 +0.023723	 +0.000931	 +0.000923	 +0.000777	 +0.005173	 +0.006218	 +0.108404
8547470	 +0.017892	 +0.018789	 +0.023715	 +0.000932	 +0.000922	 +0.000777	 +0.005163	 +0.006214	 +0.108400
8552470	 +0.017905	 +0.018805	 +0.023695	 +0.000933	 +0.000921	 +0.000778	 +0.005152	 +0.006210	 +0.108396
8557470	 +0.017910	 +0.018788	 +0.023685	 +0.000934	 +0.000923	 +0.000778	 +0.005141	 +0.006206	 +0.108392
8562470	 +0.017901	 +0.018814	 +0.023683	 +0.000935	 +0.000922	 +0.000777	 +0.005130	 +0.006201	 +0.108387
8567470	 +0.017900	 +0.018815	 +0.023697	 +0.000935	 +0.000921	 +0.000778	 +0.005119	 +0.006196	 +0.108382
8572470	 +0.017899	 +0.018811	 +0.023704	 +0.000936	 +0.000921	 +0.000777	 +0.005107	 +0.006191	 +0.108377
8577470	 +0.017908	 +0.018816	 +0.023689	 +0.000936	 +0.000921	 +0.000778	 +0.005095	 +0.006186	 +0.108372
8582470	 +0.017914	 +0.018822	 +0.023694	 +0.000936	 +0.000922	 +0.000778	 +0.005083	 +0.006181	 +0.108367
8587470	 +0.017920	 +0.018838	 +0.023696	 +0.000935	 +0.000923	 +0.000778	 +0.005071	 +0.006175	 +0.108362
8592470	 +0.017952	 +0.018854	 +0.023691	 +0.000935	 +0.000923	 +0.000778	 +0.005059	 +0.006169	 +0.108356
8597470	 +0.017933	 +0.018854	 +0.023691	 +0.000935	 +0.000923	 +0.000780	 +0.005046	 +0.006163	 +0.108351
8602470	 +0.017930	 +0.018884	 +0.023687	 +0.000935	 +0.000924	 +0.000782	 +0.005033	 +0.006156	 +0.108345
8602470	 +0.017930	 +0.018884	 +0.023687	 +0.000935	 +0.000924	 +0.000782	 +0.005033	 +0.006156	 +0.108345
8607470	 +0.017930	 +0.018884	 +0.023634	 +0.000934	 +0.000924	 +0.000782	 +0.005020	 +0.006149	 +0.108339
8612469	 +0.017926	 +0.018882	 +0.023647	 +0.000934	 +0.000924	 +0.000783	 +0.005007	 +0.006142	 +0.108333
8617470	 +0.017964	 +0.018919	 +0.023659	 +0.000935	 +0.000924	 +0.000783	 +0.004994	 +0.006135	 +0.108326
8622470	 +0.017958	 +0.018918	 +0.023533	 +0.000935	 +0.000923	 +0.000784	 +0.004980	 +0.006127	 +0.108320
8627470	 +0.017960	 +0.018904	 +0.023523	 +0.000934	 +0.000923	 +0.000783	 +0.004966	 +0.006119	 +0.108313
8632470	 +0.017958	 +0.018923	 +0.023522	 +0.000933	 +0.000923	 +0.000782	 +0.004952	 +0.006111	 +0.108306
8637470	 +0.017963	 +0.018923	 +0.023511	 +0.000930	 +0.000923	 +0.000781	 +0.004937	 +0.006103	 +0.108299
8642470	 +0.017992	 +0.018924	 +0.023511	 +0.000930	 +0.000923	 +0.000781	 +0.004923	 +0.006094	 +0.108292
8647470	 +0.017982	 +0.018917	 +0.023528	 +0.000929	 +0.000921	 +0.000780	 +0.004908	 +0.006085	 +0.108284
8652470	 +0.017983	 +0.018880	 +0.023528	 +0.000929	 +0.000921	 +0.000780	 +0.004893	 +0.006076	 +0.108277
8657470	 +0.017958	 +0.018879	 +0.023532	 +0.000930	 +0.000921	 +0.000781	 +0.004878	 +0.006066	 +0.108269
8662470	 +0.017957	 +0.018879	 +0.023517	 +0.000931	 +0.000922	 +0.000781	 +0.004862	 +0.006057	 +0.108261
8667470	 +0.017948	 +0.018898	 +0.023521	 +0.000930	 +0.000922	 +0.000781	 +0.004846	 +0.006047	 +0.108253
8672470	 +0.017952	 +0.018864	 +0.023470	 +0.000931	 +0.000922	 +0.000781	 +0.004830	 +0.006036	 +0.108245
8677492	 +0.017962	 +0.018886	 +0.023476	 +0.000930	 +0.000922	 +0.000781	 +0.004814	 +0.006026	 +0.108236
8682496	 +0.017962	 +0.018880	 +0.023469	 +0.000931	 +0.000924	 +0.000781	 +0.004797	 +0.006015	 +0.108228
8687501	 +0.017963	 +0.018877	 +0.023460	 +0.000931	 +0.000925	 +0.000779	 +0.004781	 +0.006004	 +0.108219
8692470	 +0.017952	 +0.018879	 +0.023461	 +0.000931	 +0.000925	 +0.000778	 +0.004773	 +0.006000	 +0.108216
8697470	 +0.017951	 +0.018875	 +0.023478	 +0.000932	 +0.000924	 +0.000778	 +0.004766	 +0.006000	 +0.108216
8702470	 +0.017975	 +0.018882	 +0.023485	 +0.000932	 +0.000923	 +0.000778	 +0.004760	 +0.006000	 +0.108215
8707470	 +0.018004	 +0.018882	 +0.023476	 +0.000932	 +0.000923	 +0.000779	 +0.004754	 +0.006000	 +0.108215
8712470	 +0.018005	 +0.018878	 +0.023464	 +0.000934	 +0.000925	 +0.000780	 +0.004747	 +0.005999	 +0.108214
8717470	 +0.018008	 +0.018881	 +0.023581	 +0.000934	 +0.000925	 +0.000779	 +0.004740	 +0.005998	 +0.108214
8722470	 +0.017994	 +0.018867	 +0.023535	 +0.000934	 +0.000926	 +0.000779	 +0.004733	 +0.005997	 +0.108213
8727470	 +0.017968	 +0.018871	 +0.023528	 +0.000934	 +0.000926	 +0.000779	 +0.004726	 +0.005995	 +0.108212
8732470	 +0.017913	 +0.018881	 +0.023526	 +0.000934	 +0.000926	 +0.000779	 +0.004718	 +0.005994	 +0.108210
8737470	 +0.017931	 +0.018886	 +0.023535	 +0.000934	 +0.000925	 +0.000779	 +0.004711	 +0.005992	 +0.108209
8742470	 +0.017934	 +0.018861	 +0.023531	 +0.000934	 +0.000925	 +0.000780	 +0.004703	 +0.005990	 +0.108207
8747470	 +0.017916	 +0.018838	 +0.023551	 +0.000934	 +0.000925	 +0.000779	 +0.004695	 +0.005987	 +0.108206
8752470	 +0.017914	 +0.018827	 +0.023554	 +0.000933	 +0.000925	 +0.000777	 +0.004687	 +0.005985	 +0.108204
8757470	 +0.017916	 +0.018787	 +0.023536	 +0.000933	 +0.000925	 +0.000777	 +0.004678	 +0.005982	 +0.108202
8762470	 +0.017922	 +0.018828	 +0.023531	 +0.000932	 +0.000925	 +0.000777	 +0.004670	 +0.005979	 +0.108200
8767470	 +0.017910	 +0.018827	 +0.023529	 +0.000933	 +0.000925	 +0.000777	 +0.004661	 +0.005975	 +0.108197
8772470	 +0.017909	 +0.018840	 +0.023533	 +0.000932	 +0.000926	 +0.000776	 +0.004652	 +0.005971	 +0.108195
8777470	 +0.017909	 +0.018840	 +0.023534	 +0.000932	 +0.000926	 +0.000776	 +0.004643	 +0.005967	 +0.108192
8782470	 +0.017943	 +0.018878	 +0.023522	 +0.000932	 +0.000926	 +0.000778	 +0.004634	 +0.005963	 +0.108189
8787470	 +0.017944	 +0.018880	 +0.023502	 +0.000932	 +0.000926	 +0.000779	 +0.004624	 +0.005959	 +0.108186
8792470	 +0.017951	 +0.018880	 +0.023505	 +0.000932	 +0.000925	 +0.000779	 +0.004614	 +0.005954	 +0.108183
8797470	 +0.017949	 +0.018889	 +0.023478	 +0.000932	 +0.000925	 +0.000780	 +0.004604	 +0.005949	 +0.108180
8802470	 +0.017950	 +0.018932	 +0.023488	 +0.000932	 +0.000926	 +0.000780	 +0.004594	 +0.005944	 +0.108176
8802470	 +0.017950	 +0.018932	 +0.023488	 +0.000932	 +0.000926	 +0.000780	 +0.004594	 +0.005944	 +0.108176
8807470	 +0.017944	 +0.018940	 +0.023512	 +0.000932	 +0.000926	 +0.000780	 +0.004584	 +0.005938	 +0.108173
8812470	 +0.017963	 +0.018941	 +0.023481	 +0.000931	 +0.000926	 +0.000780	 +0.004573	 +0.005933	 +0.108169
8817470	 +0.017945	 +0.018941	 +0.023481	 +0.000931	 +0.000926	 +0.000780	 +0.004562	 +0.005927	 +0.108165
8822470	 +0.017928	 +0.018984	 +0.023452	 +0.000931	 +0.000926	 +0.000782	 +0.004551	 +0.005920	 +0.108161
8827470	 +0.017918	 +0.019010	 +0.023446	 +0.000931	 +0.000925	 +0.000785	 +0.004540	 +0.005914	 +0.108156
8832470	 +0.017887	 +0.019007	 +0.023446	 +0.000932	 +0.000925	 +0.000785	 +0.004529	 +0.005907	 +0.108152
8837470	 +0.017888	 +0.019010	 +0.023445	 +0.000933	 +0.000925	 +0.000785	 +0.004517	 +0.005900	 +0.108147
8842470	 +0.017897	 +0.018971	 +0.023501	 +0.000933	 +0.000925	 +0.000786	 +0.004505	 +0.005893	 +0.108143
8847470	 +0.017901	 +0.018983	 +0.023502	 +0.000932	 +0.000925	 +0.000786	 +0.004493	 +0.005885	 +0.108138
8852470	 +0.017898	 +0.018983	 +0.023518	 +0.000932	 +0.000926	 +0.000784	 +0.004481	 +0.005878	 +0.108132
8857470	 +0.017900	 +0.018986	 +0.023638	 +0.000934	 +0.000927	 +0.000785	 +0.004469	 +0.005870	 +0.108127
8862470	 +0.017894	 +0.018991	 +0.023639	 +0.000934	 +0.000927	 +0.000785	 +0.004456	 +0.005861	 +0.108122
8867470	 +0.017894	 +0.018986	 +0.023633	 +0.000934	 +0.000928	 +0.000784	 +0.004443	 +0.005853	 +0.108116
8872470	 +0.017894	 +0.018982	 +0.023658	 +0.000934	 +0.000927	 +0.000784	 +0.004430	 +0.005844	 +0.108110
8877487	 +0.017897	 +0.019014	 +0.023601	 +0.000935	 +0.000927	 +0.000785	 +0.004416	 +0.005835	 +0.108104
8882487	 +0.017919	 +0.019021	 +0.023599	 +0.000935	 +0.000927	 +0.000785	 +0.004403	 +0.005825	 +0.108098
8887493	 +0.017908	 +0.019023	 +0.023593	 +0.000935	 +0.000926	 +0.000785	 +0.004389	 +0.005816	 +0.108092
8892470	 +0.017893	 +0.019054	 +0.023562	 +0.000935	 +0.000928	 +0.000785	 +0.004383	 +0.005813	 +0.108090
8897470	 +0.017907	 +0.019081	 +0.023560	 +0.000935	 +0.000928	 +0.000784	 +0.004378	 +0.005814	 +0.108092
8902470	 +0.017903	 +0.019094	 +0.023535	 +0.000937	 +0.000928	 +0.000785	 +0.004374	 +0.005815	 +0.108094
8907470	 +0.017908	 +0.019114	 +0.023542	 +0.000938	 +0.000930	 +0.000785	 +0.004369	 +0.005815	 +0.108095
8912470	 +0.017910	 +0.019118	 +0.023565	 +0.000938	 +0.000929	 +0.000786	 +0.004364	 +0.005816	 +0.108096
8917470	 +0.017907	 +0.019136	 +0.023563	 +0.000937	 +0.000928	 +0.000786	 +0.004359	 +0.005816	 +0.108097
8922470	 +0.017927	 +0.019139	 +0.023641	 +0.000936	 +0.000925	 +0.000786	 +0.004354	 +0.005816	 +0.108098
8927470	 +0.017909	 +0.019121	 +0.023640	 +0.000937	 +0.000926	 +0.000787	 +0.004349	 +0.005815	 +0.108099
8932470	 +0.017948	 +0.019115	 +0.023635	 +0.000937	 +0.000925	 +0.000787	 +0.004343	 +0.005815	 +0.108099
8937470	 +0.017961	 +0.019108	 +0.023537	 +0.000937	 +0.000927	 +0.000787	 +0.004337	 +0.005814	 +0.108100
8942470	 +0.018002	 +0.019110	 +0.023522	 +0.000935	 +0.000927	 +0.000787	 +0.004332	 +0.005813	 +0.108100
8947470	 +0.018007	 +0.019140	 +0.023515	 +0.000935	 +0.000926	 +0.000787	 +0.004326	 +0.005811	 +0.108100
8952470	 +0.018004	 +0.019144	 +0.023510	 +0.000936	 +0.000925	 +0.000787	 +0.004319	 +0.005810	 +0.108100
8957470	 +0.018012	 +0.019135	 +0.023569	 +0.000937	 +0.000926	 +0.000786	 +0.004313	 +0.005808	 +0.108100
8962469	 +0.018018	 +0.019156	 +0.023569	 +0.000937	 +0.000927	 +0.000786	 +0.004307	 +0.005806	 +0.108100
8967470	 +0.018022	 +0.019136	 +0.023570	 +0.000938	 +0.000927	 +0.000787	 +0.004300	 +0.005804	 +0.108099
8972470	 +0.018025	 +0.019133	 +0.023543	 +0.000938	 +0.000928	 +0.000787	 +0.004293	 +0.005801	 +0.108099
8977470	 +0.018025	 +0.019134	 +0.023567	 +0.000940	 +0.000928	 +0.000787	 +0.004286	 +0.005798	 +0.108098
8982470	 +0.018017	 +0.019139	 +0.023577	 +0.000940	 +0.000927	 +0.000787	 +0.004279	 +0.005795	 +0.108097
8987470	 +0.018042	 +0.019124	 +0.023594	 +0.000939	 +0.000928	 +0.000787	 +0.004271	 +0.005792	 +0.108096
8992470	 +0.018042	 +0.019125	 +0.023595	 +0.000938	 +0.000928	 +0.000787	 +0.004264	 +0.005789	 +0.108094
8997470	 +0.018046	 +0.019129	 +0.023595	 +0.000938	 +0.000926	 +0.000788	 +0.004256	 +0.005785	 +0.108093
9002470	 +0.018082	 +0.019130	 +0.023622	 +0.000936	 +0.000925	 +0.000788	 +0.004248	 +0.005781	 +0.108091
9002470	 +0.018082	 +0.019130	 +0.023622	 +0.000936	 +0.000925	 +0.000788	 +0.004248	 +0.005781	 +0.108091
9007470	 +0.018144	 +0.019136	 +0.023618	 +0.000936	 +0.000925	 +0.000788	 +0.004240	 +0.005776	 +0.108089
9012470	 +0.018153	 +0.019123	 +0.023629	 +0.000937	 +0.000925	 +0.000788	 +0.004231	 +0.005772	 +0.108087
9017470	 +0.018155	 +0.019111	 +0.023622	 +0.000936	 +0.000924	 +0.000788	 +0.004223	 +0.005767	 +0.108085
9022470	 +0.018151	 +0.019122	 +0.023630	 +0.000935	 +0.000925	 +0.000788	 +0.004214	 +0.005762	 +0.108083
9027470	 +0.018154	 +0.019123	 +0.023635	 +0.000937	 +0.000928	 +0.000787	 +0.004205	 +0.005757	 +0.108081
9032470	 +0.018149	 +0.019112	 +0.023631	 +0.000935	 +0.000927	 +0.000788	 +0.004196	 +0.005751	 +0.108078
9037470	 +0.018141	 +0.019117	 +0.023568	 +0.000935	 +0.000928	 +0.000788	 +0.004187	 +0.005745	 +0.108075
9042470	 +0.018095	 +0.019109	 +0.023554	 +0.000934	 +0.000928	 +0.000789	 +0.004177	 +0.005739	 +0.108072
9047470	 +0.018107	 +0.019110	 +0.023534	 +0.000935	 +0.000928	 +0.000787	 +0.004167	 +0.005733	 +0.108069
9052470	 +0.018090	 +0.019075	 +0.023557	 +0.000935	 +0.000928	 +0.000792	 +0.004158	 +0.005727	 +0.108066
9057470	 +0.018089	 +0.019008	 +0.023574	 +0.000934	 +0.000927	 +0.000792	 +0.004148	 +0.005720	 +0.108062
9062470	 +0.018086	 +0.019013	 +0.023573	 +0.000934	 +0.000928	 +0.000792	 +0.004137	 +0.005713	 +0.108059
9067470	 +0.018067	 +0.019014	 +0.023571	 +0.000935	 +0.000928	 +0.000792	 +0.004127	 +0.005706	 +0.108055
