Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
1107470	 +0.038375	 +0.092242	 +9.706219	 -0.006561	 +0.001616	 +0.000207	 -3.057524	 -0.110681	 +2.009431	 +4.462652	 +15.833286	 -16.156390
1112470	 +0.049188	 +0.097865	 +9.694500	 -0.005420	 +0.001673	 +0.000333	 -3.057525	 -0.110702	 +2.009786	 +4.457683	 +15.837326	 -16.156647
1117470	 +0.023580	 +0.119600	 +9.672027	 -0.005672	 +0.002611	 -0.000221	 -3.057540	 -0.110749	 +2.010124	 +4.453860	 +15.844348	 -16.156851
1122470	 +0.028573	 +0.108311	 +9.717350	 -0.005784	 +0.002481	 -0.000514	 -3.057558	 -0.110800	 +2.010460	 +4.450183	 +15.852123	 -16.157279
1127470	 +0.044602	 +0.093419	 +9.671591	 -0.006097	 +0.002662	 +0.000663	 -3.057579	 -0.110852	 +2.010788	 +4.446487	 +15.860103	 -16.157466
1132470	 +0.050922	 +0.101717	 +9.658295	 -0.006471	 +0.002525	 +0.000063	 -3.057601	 -0.110905	 +2.011119	 +4.442835	 +15.868169	 -16.157588
1137470	 +0.030828	 +0.097464	 +9.709289	 -0.006621	 +0.004601	 +0.000379	 -3.057625	 -0.110968	 +2.011447	 +4.439175	 +15.876165	 -16.157972
1142470	 +0.036794	 +0.108462	 +9.704820	 -0.006158	 +0.001899	 +0.000135	 -3.057646	 -0.111017	 +2.011778	 +4.435553	 +15.884214	 -16.158334
1147470	 +0.026956	 +0.113162	 +9.717965	 -0.005557	 +0.002475	 +0.000860	 -3.057664	 -0.111069	 +2.012105	 +4.431962	 +15.892235	 -16.158769
1152470	 +0.044751	 +0.080206	 +9.690081	 -0.005687	 +0.001343	 -0.000335	 -3.057683	 -0.111116	 +2.012438	 +4.428199	 +15.900258	 -16.159041
1157470	 +0.029293	 +0.086524	 +9.685202	 -0.006314	 +0.002426	 +0.000747	 -3.057705	 -0.111168	 +2.012766	 +4.424498	 +15.908225	 -16.159300
1162470	 +0.037320	 +0.081264	 +9.707368	 -0.006244	 +0.002349	 -0.000280	 -3.057727	 -0.111220	 +2.013098	 +4.420740	 +15.916225	 -16.159662
1167470	 +0.015386	 +0.102551	 +9.693405	 -0.005242	 +0.002156	 +0.000195	 -3.057744	 -0.111271	 +2.013429	 +4.417130	 +15.924170	 -16.159975
1172470	 +0.019932	 +0.094024	 +9.670596	 -0.006285	 +0.003496	 +0.000794	 -3.057766	 -0.111328	 +2.013756	 +4.413483	 +15.932110	 -16.160169
1177470	 +0.022889	 +0.117758	 +9.701880	 -0.005552	 +0.003891	 +0.001095	 -3.057783	 -0.111387	 +2.014081	 +4.409914	 +15.940128	 -16.160525
1182470	 +0.041135	 +0.110532	 +9.717653	 -0.005745	 +0.003328	 -0.000219	 -3.057803	 -0.111443	 +2.014413	 +4.406261	 +15.948219	 -16.160946
1187470	 +0.029818	 +0.121676	 +9.724082	 -0.005650	 +0.002951	 -0.000516	 -3.057822	 -0.111498	 +2.014746	 +4.402675	 +15.956287	 -16.161409
1192470	 +0.051896	 +0.110477	 +9.713144	 -0.006189	 +0.002102	 +0.000320	 -3.057844	 -0.111549	 +2.015076	 +4.398996	 +15.964427	 -16.161800
1197470	 +0.056147	 +0.097595	 +9.705652	 -0.005528	 +0.002337	 +0.001166	 -3.057861	 -0.111600	 +2.015401	 +4.395251	 +15.972557	 -16.162146
1202470	 +0.017143	 +0.099665	 +9.709883	 -0.006356	 +0.001045	 -0.000036	 -3.057884	 -0.111645	 +2.015734	 +4.391594	 +15.980520	 -16.162535
1202470	 +0.017143	 +0.099665	 +9.709883	 -0.006356	 +0.001045	 -0.000036	 -3.057884	 -0.111645	 +2.015734	 +4.391594	 +15.980520	 -16.162535
1207470	 -0.010405	 +0.089242	 +9.706247	 -0.005562	 +0.002923	 +0.000050	 -3.057903	 -0.111700	 +2.016064	 +4.387948	 +15.988337	 -16.162917
1212470	 +0.026625	 +0.116154	 +9.667439	 -0.006223	 +0.002569	 -0.000388	 -3.057925	 -0.111753	 +2.016398	 +4.384365	 +15.996368	 -16.163096
1217470	 +0.046979	 +0.110808	 +9.677382	 -0.006594	 +0.002163	 +0.000818	 -3.057948	 -0.111803	 +2.016725	 +4.380705	 +16.004483	 -16.163311
1222470	 +0.061131	 +0.107860	 +9.705467	 -0.007036	 +0.001870	 -0.000060	 -3.057974	 -0.111852	 +2.017057	 +4.376982	 +16.012666	 -16.163655
1227470	 +0.035165	 +0.094661	 +9.722912	 -0.006760	 +0.003710	 +0.000108	 -3.057999	 -0.111911	 +2.017387	 +4.373243	 +16.020711	 -16.164094
1232470	 +0.041584	 +0.097780	 +9.707108	 -0.006022	 +0.001918	 +0.000449	 -3.058019	 -0.111960	 +2.017716	 +4.369510	 +16.028788	 -16.164452
1237470	 +0.054625	 +0.094103	 +9.677039	 -0.006146	 +0.002071	 -0.000190	 -3.058041	 -0.112011	 +2.018048	 +4.365749	 +16.036907	 -16.164653
1242470	 +0.048790	 +0.111648	 +9.727697	 -0.006596	 +0.001898	 +0.001228	 -3.058065	 -0.112059	 +2.018374	 +4.362044	 +16.045057	 -16.165114
1247470	 +0.064813	 +0.092131	 +9.688246	 -0.005450	 +0.002716	 -0.000428	 -3.058083	 -0.112113	 +2.018707	 +4.358240	 +16.053225	 -16.165362
1252470	 +0.059874	 +0.097875	 +9.668228	 -0.005040	 +0.002096	 -0.001091	 -3.058100	 -0.112164	 +2.019044	 +4.354481	 +16.061377	 -16.165516
1257470	 +0.052478	 +0.124212	 +9.692799	 -0.004328	 +0.002368	 -0.000731	 -3.058113	 -0.112216	 +2.019379	 +4.350838	 +16.069564	 -16.165807
1262470	 +0.029713	 +0.109834	 +9.703874	 -0.005831	 +0.001352	 +0.000208	 -3.058133	 -0.112263	 +2.019710	 +4.347169	 +16.077622	 -16.166158
1267470	 +0.058291	 +0.107225	 +9.678525	 -0.005469	 +0.002295	 -0.000654	 -3.058152	 -0.112314	 +2.020044	 +4.343440	 +16.085795	 -16.166365
1272470	 +0.043401	 +0.100317	 +9.675769	 -0.006682	 +0.003080	 +0.000389	 -3.058176	 -0.112369	 +2.020373	 +4.339710	 +16.093887	 -16.166564
1277487	 +0.042408	 +0.105574	 +9.696008	 -0.006903	 +0.003082	 -0.000750	 -3.058202	 -0.112425	 +2.020708	 +4.335992	 +16.101994	 -16.166866
1282487	 +0.036326	 +0.099570	 +9.684438	 -0.007096	 +0.004135	 -0.000200	 -3.058228	 -0.112485	 +2.021040	 +4.332264	 +16.110058	 -16.167111
1287487	 +0.037087	 +0.106798	 +9.713444	 -0.006352	 +0.002983	 +0.000618	 -3.058251	 -0.112540	 +2.021368	 +4.328546	 +16.118154	 -16.167501
1292470	 +0.038986	 +0.103801	 +9.687447	 -0.006549	 +0.002504	 +0.000495	 -3.058274	 -0.112592	 +2.021697	 +4.324823	 +16.126245	 -16.167760
1297470	 +0.022708	 +0.070554	 +9.722260	 -0.005420	 +0.002696	 +0.000301	 -3.057093	 -0.110693	 +2.023847	 +4.233342	 +15.847449	 -16.164097
1302469	 +0.028191	 +0.104388	 +9.694362	 -0.006525	 +0.003243	 +0.000962	 -3.056826	 -0.110277	 +2.024613	 +4.208451	 +15.786134	 -16.163424
1307470	 +0.022997	 +0.107151	 +9.678586	 -0.005996	 +0.002927	 +0.001603	 -3.056775	 -0.110218	 +2.025042	 +4.199631	 +15.777288	 -16.163429
1312470	 +0.022162	 +0.096629	 +9.670378	 -0.007258	 +0.002333	 -0.000898	 -3.056785	 -0.110243	 +2.025403	 +4.194642	 +15.781088	 -16.163571
1317470	 +0.036794	 +0.116191	 +9.686979	 -0.005929	 +0.002268	 +0.000489	 -3.056801	 -0.110288	 +2.025738	 +4.190630	 +15.788064	 -16.163838
1322470	 +0.030963	 +0.095623	 +9.665107	 -0.005517	 +0.002244	 +0.000621	 -3.056817	 -0.110337	 +2.026068	 +4.186776	 +15.795701	 -16.164001
1327470	 +0.037157	 +0.113035	 +9.701042	 -0.006406	 +0.000361	 -0.000367	 -3.056840	 -0.110379	 +2.026402	 +4.183015	 +15.803596	 -16.164349
1332470	 +0.036513	 +0.107164	 +9.694437	 -0.007496	 +0.002522	 -0.000166	 -3.056868	 -0.110432	 +2.026734	 +4.179244	 +15.811516	 -16.164661
1337470	 +0.063587	 +0.113427	 +9.701405	 -0.006198	 +0.003110	 +0.001352	 -3.056888	 -0.110487	 +2.027058	 +4.175438	 +15.819586	 -16.164996
1342470	 +0.036000	 +0.114062	 +9.717202	 -0.005754	 +0.002799	 +0.001194	 -3.056907	 -0.110541	 +2.027384	 +4.171684	 +15.827543	 -16.165424
1347470	 +0.030836	 +0.095456	 +9.697966	 -0.006148	 +0.001807	 +0.000875	 -3.056928	 -0.110590	 +2.027711	 +4.167867	 +15.835432	 -16.165751
1352469	 +0.031424	 +0.106570	 +9.714640	 -0.005914	 +0.001663	 +0.000252	 -3.056948	 -0.110639	 +2.028041	 +4.164085	 +15.843355	 -16.166164
1357470	 +0.020842	 +0.109059	 +9.685620	 -0.006302	 +0.002447	 +0.001534	 -3.056969	 -0.110690	 +2.028364	 +4.160353	 +15.851229	 -16.166441
1362470	 +0.039485	 +0.093971	 +9.666546	 -0.005405	 +0.002129	 +0.000591	 -3.056986	 -0.110741	 +2.028693	 +4.156522	 +15.859148	 -16.166606
1367470	 +0.049772	 +0.102261	 +9.676889	 -0.005625	 +0.002236	 +0.000506	 -3.057004	 -0.110792	 +2.029022	 +4.152696	 +15.867136	 -16.166819
1372470	 +0.042582	 +0.082187	 +9.683441	 -0.006001	 +0.002745	 +0.000325	 -3.057025	 -0.110846	 +2.029351	 +4.148789	 +15.875050	 -16.167060
1377470	 +0.033103	 +0.078397	 +9.650361	 -0.006263	 +0.003141	 -0.000345	 -3.057047	 -0.110902	 +2.029684	 +4.144904	 +15.882905	 -16.167142
1382470	 +0.016970	 +0.104473	 +9.689973	 -0.005981	 +0.002130	 -0.001251	 -3.057068	 -0.110954	 +2.030021	 +4.141143	 +15.890761	 -16.167438
1387470	 +0.042817	 +0.111252	 +9.681413	 -0.006843	 +0.003325	 +0.000688	 -3.057092	 -0.111010	 +2.030349	 +4.137357	 +15.898745	 -16.167680
1392470	 +0.051652	 +0.102796	 +9.674573	 -0.005807	 +0.002348	 +0.000692	 -3.057111	 -0.111062	 +2.030677	 +4.133516	 +15.906750	 -16.167879
1397470	 +0.037158	 +0.102842	 +9.707022	 -0.006560	 +0.002469	 +0.000654	 -3.057134	 -0.111114	 +2.031005	 +4.129684	 +15.914701	 -16.168247
1402470	 +0.023465	 +0.089796	 +9.688210	 -0.005784	 +0.001812	 +0.000079	 -3.057154	 -0.111163	 +2.031336	 +4.125834	 +15.922558	 -16.168522
1402470	 +0.023465	 +0.089796	 +9.688210	 -0.005784	 +0.001812	 +0.000079	 -3.057154	 -0.111163	 +2.031336	 +4.125834	 +15.922558	 -16.168522
1407470	 +0.037882	 +0.099775	 +9.670846	 -0.005423	 +0.003311	 +0.000259	 -3.057171	 -0.111220	 +2.031665	 +4.122003	 +15.930498	 -16.168707
1412470	 +0.033503	 +0.104289	 +9.719668	 -0.005868	 +0.002867	 -0.000077	 -3.057192	 -0.111275	 +2.031997	 +4.118169	 +15.938445	 -16.169138
1417470	 +0.034466	 +0.112192	 +9.703222	 -0.004687	 +0.002714	 +0.000102	 -3.057206	 -0.111328	 +2.032327	 +4.114376	 +15.946411	 -16.169490
1422470	 +0.031909	 +0.079770	 +9.673256	 -0.005761	 +0.002019	 +0.001197	 -3.057224	 -0.111378	 +2.032653	 +4.110459	 +15.954285	 -16.169680
1427470	 +0.041785	 +0.101279	 +9.700038	 -0.006242	 +0.002700	 +0.001742	 -3.057245	 -0.111431	 +2.032975	 +4.106597	 +15.962260	 -16.170007
1432470	 +0.025322	 +0.110755	 +9.726063	 -0.005925	 +0.002049	 +0.001329	 -3.057265	 -0.111481	 +2.033300	 +4.102794	 +15.970193	 -16.170475
1437470	 +0.031524	 +0.095020	 +9.699703	 -0.007316	 +0.002550	 -0.000480	 -3.057293	 -0.111534	 +2.033633	 +4.098922	 +15.978111	 -16.170802
1442470	 +0.041786	 +0.102894	 +9.714248	 -0.006675	 +0.002632	 -0.000377	 -3.057317	 -0.111587	 +2.033966	 +4.095050	 +15.986099	 -16.171198
1447470	 +0.029325	 +0.090569	 +9.694334	 -0.006334	 +0.002475	 -0.000049	 -3.057339	 -0.111640	 +2.034298	 +4.091160	 +15.994000	 -16.171497
1452470	 +0.027730	 +0.106000	 +9.713274	 -0.006568	 +0.002196	 +0.000012	 -3.057363	 -0.111691	 +2.034629	 +4.087328	 +16.001935	 -16.171897
1457470	 +0.050588	 +0.111663	 +9.710427	 -0.004699	 +0.002916	 +0.000243	 -3.057377	 -0.111746	 +2.034959	 +4.083470	 +16.009986	 -16.172271
1462470	 +0.041755	 +0.137500	 +9.703984	 -0.006515	 +0.002035	 -0.000037	 -3.057401	 -0.111796	 +2.035291	 +4.079746	 +16.018056	 -16.172629
1467470	 +0.026586	 +0.077274	 +9.701393	 -0.005696	 +0.001645	 -0.000411	 -3.057420	 -0.111845	 +2.035624	 +4.075788	 +16.025921	 -16.172957
1472470	 +0.049295	 +0.082352	 +9.684172	 -0.005975	 +0.001997	 -0.000016	 -3.057441	 -0.111895	 +2.035956	 +4.071810	 +16.033896	 -16.173190
1477487	 +0.032421	 +0.111946	 +9.687418	 -0.006023	 +0.002467	 -0.000163	 -3.057462	 -0.111947	 +2.036288	 +4.067996	 +16.041865	 -16.173460
1482487	 +0.038678	 +0.096398	 +9.691408	 -0.006932	 +0.002153	 -0.000296	 -3.057488	 -0.111998	 +2.036621	 +4.064093	 +16.049829	 -16.173739
1487488	 +0.051319	 +0.109307	 +9.679528	 -0.005448	 +0.002070	 -0.000312	 -3.057506	 -0.112049	 +2.036954	 +4.060224	 +16.057877	 -16.173957
1492470	 +0.026466	 +0.105787	 +9.694001	 -0.006634	 +0.001791	 +0.000473	 -3.057530	 -0.112098	 +2.037283	 +4.056384	 +16.065811	 -16.174259
1497470	 +0.031434	 +0.079331	 +9.671047	 -0.006416	 +0.002764	 +0.001104	 -3.056346	 -0.110212	 +2.039445	 +3.969305	 +15.786721	 -16.169438
1502470	 +0.027556	 +0.087375	 +9.695544	 -0.005701	 +0.001952	 +0.000914	 -3.056073	 -0.109793	 +2.040215	 +3.945276	 +15.725204	 -16.168548
1507470	 +0.023740	 +0.082437	 +9.697805	 -0.006176	 +0.002802	 -0.000462	 -3.056024	 -0.109735	 +2.040656	 +3.936448	 +15.716190	 -16.168586
1512470	 +0.022129	 +0.116917	 +9.675993	 -0.006060	 +0.001618	 +0.000034	 -3.056028	 -0.109756	 +2.041013	 +3.931460	 +15.719927	 -16.168753
1517470	 +0.016166	 +0.097512	 +9.677460	 -0.006872	 +0.002506	 -0.000654	 -3.056048	 -0.109803	 +2.041354	 +3.927284	 +15.726658	 -16.168976
1522470	 +0.032465	 +0.107381	 +9.677027	 -0.006143	 +0.002728	 +0.000185	 -3.056068	 -0.109856	 +2.041685	 +3.923327	 +15.734225	 -16.169203
1527470	 +0.003616	 +0.120381	 +9.687285	 -0.004460	 +0.001478	 +0.000749	 -3.056080	 -0.109903	 +2.042013	 +3.919534	 +15.741877	 -16.169505
1532470	 +0.008432	 +0.112790	 +9.707655	 -0.004798	 +0.002243	 +0.000583	 -3.056094	 -0.109954	 +2.042342	 +3.915694	 +15.749582	 -16.169904
1537470	 +0.014254	 +0.130904	 +9.718513	 -0.005212	 +0.002396	 -0.000224	 -3.056110	 -0.110007	 +2.042674	 +3.911913	 +15.757370	 -16.170360
1542470	 +0.032032	 +0.108944	 +9.682909	 -0.005780	 +0.002479	 +0.000833	 -3.056129	 -0.110059	 +2.043001	 +3.908016	 +15.765181	 -16.170621
1547470	 +0.043658	 +0.106211	 +9.698404	 -0.006534	 +0.001324	 +0.000186	 -3.056152	 -0.110107	 +2.043332	 +3.904067	 +15.773043	 -16.170950
1552470	 +0.042821	 +0.105525	 +9.700326	 -0.004895	 +0.001970	 -0.000097	 -3.056167	 -0.110157	 +2.043664	 +3.900114	 +15.780901	 -16.171289
1557470	 +0.017948	 +0.096513	 +9.712174	 -0.006536	 +0.002479	 +0.001028	 -3.056189	 -0.110209	 +2.043990	 +3.896167	 +15.788633	 -16.171694
1562470	 +0.044417	 +0.094241	 +9.731811	 -0.006736	 +0.002822	 +0.001601	 -3.056212	 -0.110263	 +2.044313	 +3.892135	 +15.796485	 -16.172182
1567470	 +0.026590	 +0.102902	 +9.695315	 -0.004245	 +0.002475	 +0.000746	 -3.056223	 -0.110316	 +2.044640	 +3.888201	 +15.804269	 -16.172502
1572470	 +0.031981	 +0.119833	 +9.678401	 -0.006065	 +0.002395	 +0.001331	 -3.056243	 -0.110368	 +2.044965	 +3.884337	 +15.812112	 -16.172741
1577470	 +0.016879	 +0.138263	 +9.691582	 -0.006269	 +0.002761	 -0.000120	 -3.056265	 -0.110422	 +2.045296	 +3.880578	 +15.819936	 -16.173062
1582470	 +0.033670	 +0.105915	 +9.660503	 -0.005741	 +0.002564	 +0.000397	 -3.056284	 -0.110475	 +2.045626	 +3.876655	 +15.827752	 -16.173206
1587470	 +0.044420	 +0.100796	 +9.683130	 -0.005908	 +0.002643	 +0.000299	 -3.056304	 -0.110529	 +2.045955	 +3.872668	 +15.835612	 -16.173454
1592470	 +0.035170	 +0.105883	 +9.654867	 -0.007061	 +0.001569	 -0.000183	 -3.056330	 -0.110577	 +2.046288	 +3.868739	 +15.843436	 -16.173567
1597470	 +0.021314	 +0.084439	 +9.700922	 -0.006334	 +0.002599	 -0.000628	 -3.056352	 -0.110631	 +2.046622	 +3.864715	 +15.851164	 -16.173907
1602470	 +0.052781	 +0.109802	 +9.733858	 -0.007072	 +0.001125	 -0.000489	 -3.056378	 -0.110677	 +2.046956	 +3.860708	 +15.859100	 -16.174403
1602470	 +0.052781	 +0.109802	 +9.733858	 -0.007072	 +0.001125	 -0.000489	 -3.056378	 -0.110677	 +2.046956	 +3.860708	 +15.859100	 -16.174403
1607470	 +0.032114	 +0.078895	 +9.712238	 -0.006186	 +0.001182	 +0.000207	 -3.056400	 -0.110724	 +2.047287	 +3.856623	 +15.866869	 -16.174790
1612470	 +0.030663	 +0.071740	 +9.689710	 -0.005690	 +0.002279	 -0.001036	 -3.056419	 -0.110776	 +2.047623	 +3.852521	 +15.874609	 -16.175063
1617470	 +0.026149	 +0.098501	 +9.689420	 -0.006548	 +0.002335	 -0.000105	 -3.056443	 -0.110828	 +2.047955	 +3.848545	 +15.882393	 -16.175347
1622470	 +0.047584	 +0.118529	 +9.691935	 -0.007126	 +0.003085	 +0.000219	 -3.056469	 -0.110884	 +2.048285	 +3.844604	 +15.890320	 -16.175640
1627470	 +0.035696	 +0.102295	 +9.668796	 -0.006482	 +0.002868	 +0.000437	 -3.056491	 -0.110939	 +2.048614	 +3.840630	 +15.898151	 -16.175818
1632470	 +0.031840	 +0.094756	 +9.689889	 -0.006185	 +0.002740	 -0.000517	 -3.056513	 -0.110993	 +2.048947	 +3.836616	 +15.905956	 -16.176098
1637470	 +0.029239	 +0.077781	 +9.709624	 -0.005469	 +0.002532	 +0.000380	 -3.056531	 -0.111046	 +2.049276	 +3.832518	 +15.913718	 -16.176470
1642470	 +0.049901	 +0.094719	 +9.705494	 -0.007219	 +0.002612	 -0.000527	 -3.056558	 -0.111100	 +2.049610	 +3.828446	 +15.921610	 -16.176817
1647470	 +0.044437	 +0.133759	 +9.688117	 -0.006859	 +0.002290	 +0.000582	 -3.056582	 -0.111151	 +2.049939	 +3.824567	 +15.929565	 -16.177098
1652470	 +0.011340	 +0.118095	 +9.709643	 -0.007357	 +0.002207	 -0.000298	 -3.056610	 -0.111203	 +2.050271	 +3.820679	 +15.937346	 -16.177495
1657470	 +0.010668	 +0.102780	 +9.711105	 -0.006247	 +0.001574	 +0.000295	 -3.056632	 -0.111251	 +2.050602	 +3.816721	 +15.945090	 -16.177894
1662469	 +0.021400	 +0.097341	 +9.701538	 -0.006720	 +0.003177	 +0.001746	 -3.056655	 -0.111306	 +2.050924	 +3.812719	 +15.952868	 -16.178236
1667470	 +0.040280	 +0.114189	 +9.705769	 -0.006176	 +0.002030	 -0.000219	 -3.056677	 -0.111357	 +2.051256	 +3.808741	 +15.960771	 -16.178595
1672470	 +0.013706	 +0.090979	 +9.705787	 -0.006107	 +0.002845	 -0.000312	 -3.056698	 -0.111412	 +2.051589	 +3.804720	 +15.968504	 -16.178959
1677493	 +0.026075	 +0.108366	 +9.683999	 -0.005826	 +0.001322	 +0.000026	 -3.056718	 -0.111459	 +2.051920	 +3.800757	 +15.976327	 -16.179215
1682487	 +0.023992	 +0.116760	 +9.713330	 -0.005524	 +0.002616	 -0.000597	 -3.056737	 -0.111512	 +2.052255	 +3.796815	 +15.984170	 -16.179621
1687487	 +0.031424	 +0.107576	 +9.688465	 -0.005900	 +0.001798	 +0.000143	 -3.056757	 -0.111562	 +2.052586	 +3.792829	 +15.992019	 -16.179896
1692470	 +0.039096	 +0.107658	 +9.687704	 -0.005706	 +0.001650	 -0.000468	 -3.056776	 -0.111610	 +2.052919	 +3.788822	 +15.999903	 -16.180162
1697470	 +0.042053	 +0.109846	 +9.697014	 -0.005998	 +0.002545	 +0.000130	 -3.055585	 -0.109738	 +2.055101	 +3.706145	 +15.720735	 -16.174575
1702470	 +0.036863	 +0.128387	 +9.707341	 -0.005929	 +0.003531	 +0.000334	 -3.055311	 -0.109331	 +2.055877	 +3.683197	 +15.659225	 -16.173538
1707470	 +0.043763	 +0.101456	 +9.705676	 -0.005404	 +0.002587	 -0.000723	 -3.055258	 -0.109273	 +2.056319	 +3.674514	 +15.650230	 -16.173561
1712470	 +0.031906	 +0.103600	 +9.690451	 -0.006812	 +0.002395	 -0.000614	 -3.055265	 -0.109299	 +2.056680	 +3.669351	 +15.653874	 -16.173778
1717470	 +0.040809	 +0.136280	 +9.680114	 -0.006405	 +0.003088	 +0.000337	 -3.055283	 -0.109349	 +2.057015	 +3.665155	 +15.660697	 -16.174016
1722470	 +0.007171	 +0.106063	 +9.674474	 -0.006711	 +0.002276	 +0.000185	 -3.055306	 -0.109399	 +2.057347	 +3.661108	 +15.668040	 -16.174245
1727470	 +0.027500	 +0.087743	 +9.675530	 -0.005920	 +0.002638	 +0.000207	 -3.055325	 -0.109453	 +2.057677	 +3.656979	 +15.675608	 -16.174464
1732470	 +0.027761	 +0.118279	 +9.659706	 -0.005389	 +0.002788	 -0.000252	 -3.055342	 -0.109507	 +2.058010	 +3.653001	 +15.683291	 -16.174618
1737470	 +0.051017	 +0.107803	 +9.696070	 -0.006704	 +0.002469	 -0.000460	 -3.055366	 -0.109561	 +2.058343	 +3.648901	 +15.691073	 -16.174935
1742470	 +0.031983	 +0.121305	 +9.661008	 -0.006902	 +0.002838	 -0.000370	 -3.055391	 -0.109616	 +2.058676	 +3.644924	 +15.698798	 -16.175094
1747470	 +0.021418	 +0.122802	 +9.704587	 -0.006410	 +0.002968	 +0.000455	 -3.055412	 -0.109671	 +2.059005	 +3.640949	 +15.706494	 -16.175473
1752470	 +0.011902	 +0.098495	 +9.663832	 -0.006829	 +0.001684	 -0.000530	 -3.055437	 -0.109721	 +2.059339	 +3.636912	 +15.714081	 -16.175646
1757470	 +0.017263	 +0.113985	 +9.700051	 -0.006142	 +0.002457	 +0.000660	 -3.055458	 -0.109774	 +2.059666	 +3.632904	 +15.721740	 -16.176002
1762470	 +0.029678	 +0.091141	 +9.710648	 -0.005486	 +0.003674	 +0.000541	 -3.055475	 -0.109832	 +2.059994	 +3.628758	 +15.729404	 -16.176393
1767470	 +0.043745	 +0.100077	 +9.684577	 -0.005397	 +0.001907	 +0.000858	 -3.055492	 -0.109882	 +2.060322	 +3.624632	 +15.737145	 -16.176651
1772470	 +0.071255	 +0.086902	 +9.672019	 -0.005321	 +0.000990	 +0.000189	 -3.055508	 -0.109928	 +2.060652	 +3.620389	 +15.744973	 -16.176825
1777470	 +0.027652	 +0.087665	 +9.680415	 -0.005657	 +0.001949	 +0.000189	 -3.055527	 -0.109979	 +2.060983	 +3.616243	 +15.752614	 -16.177063
1782470	 +0.031579	 +0.103799	 +9.686014	 -0.005715	 +0.001739	 -0.000534	 -3.055546	 -0.110028	 +2.061317	 +3.612152	 +15.760315	 -16.177335
1787470	 +0.029396	 +0.102341	 +9.708330	 -0.006602	 +0.002604	 -0.000952	 -3.055570	 -0.110082	 +2.061653	 +3.608043	 +15.768010	 -16.177718
1792470	 +0.032447	 +0.094405	 +9.684053	 -0.006395	 +0.003059	 -0.000691	 -3.055592	 -0.110139	 +2.061987	 +3.603905	 +15.775693	 -16.177973
1797470	 +0.034954	 +0.101861	 +9.685098	 -0.006039	 +0.003014	 -0.000326	 -3.055613	 -0.110195	 +2.062320	 +3.599789	 +15.783408	 -16.178236
1802470	 +0.052737	 +0.085023	 +9.668127	 -0.006659	 +0.003418	 -0.000177	 -3.055637	 -0.110252	 +2.062651	 +3.595566	 +15.791157	 -16.178398
1802470	 +0.052737	 +0.085023	 +9.668127	 -0.006659	 +0.003418	 -0.000177	 -3.055637	 -0.110252	 +2.062651	 +3.595566	 +15.791157	 -16.178398
1807470	 +0.038847	 +0.074357	 +9.652051	 -0.006472	 +0.002806	 -0.000363	 -3.055659	 -0.110307	 +2.062984	 +3.591337	 +15.798817	 -16.178482
1812470	 +0.044325	 +0.118404	 +9.655113	 -0.005983	 +0.002257	 +0.000256	 -3.055680	 -0.110359	 +2.063314	 +3.587282	 +15.806609	 -16.178596
1817470	 +0.062861	 +0.114362	 +9.660179	 -0.004807	 +0.002517	 -0.000886	 -3.055695	 -0.110413	 +2.063650	 +3.583160	 +15.814475	 -16.178724
1822470	 +0.037932	 +0.090745	 +9.652985	 -0.005213	 +0.002542	 -0.000333	 -3.055711	 -0.110466	 +2.063983	 +3.578995	 +15.822174	 -16.178818
1827470	 +0.030628	 +0.076841	 +9.669323	 -0.006386	 +0.001879	 -0.000299	 -3.055734	 -0.110517	 +2.064315	 +3.574773	 +15.829814	 -16.178991
1832470	 +0.032690	 +0.101298	 +9.672532	 -0.005927	 +0.001867	 -0.000152	 -3.055754	 -0.110567	 +2.064648	 +3.570648	 +15.837524	 -16.179190
1837470	 +0.047090	 +0.095361	 +9.676870	 -0.005714	 +0.001423	 -0.001102	 -3.055773	 -0.110615	 +2.064985	 +3.566457	 +15.845285	 -16.179398
1842470	 +0.031250	 +0.101795	 +9.675515	 -0.005427	 +0.002768	 +0.000799	 -3.055791	 -0.110669	 +2.065312	 +3.562330	 +15.852993	 -16.179610
1847470	 +0.037258	 +0.110595	 +9.698133	 -0.006393	 +0.002525	 +0.000316	 -3.055813	 -0.110722	 +2.065641	 +3.558210	 +15.860757	 -16.179935
1852470	 +0.032952	 +0.100020	 +9.704292	 -0.005944	 +0.003894	 +0.000217	 -3.055833	 -0.110782	 +2.065971	 +3.554047	 +15.868479	 -16.180288
1857470	 +0.025709	 +0.113043	 +9.715095	 -0.007948	 +0.001866	 +0.000159	 -3.055863	 -0.110832	 +2.066302	 +3.549948	 +15.876206	 -16.180704
1862470	 +0.019859	 +0.120395	 +9.711724	 -0.005554	 +0.002486	 +0.000562	 -3.055881	 -0.110885	 +2.066630	 +3.545894	 +15.883925	 -16.181108
1867470	 +0.018010	 +0.119591	 +9.691099	 -0.005733	 +0.002249	 +0.000279	 -3.055900	 -0.110937	 +2.066960	 +3.541852	 +15.891630	 -16.181411
