Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
7357469	 +0.018196	 +0.018073	 +0.023673	 +0.000920	 +0.000813	 +0.000836	 +0.014842	 +0.037526	 +0.069318
7362469	 +0.018194	 +0.018082	 +0.023644	 +0.000922	 +0.000813	 +0.000835	 +0.014825	 +0.037532	 +0.069312
7367469	 +0.018192	 +0.018081	 +0.023612	 +0.000922	 +0.000813	 +0.000834	 +0.014808	 +0.037537	 +0.069307
7372469	 +0.018197	 +0.018090	 +0.023596	 +0.000922	 +0.000813	 +0.000834	 +0.014792	 +0.037542	 +0.069302
7377469	 +0.018177	 +0.018087	 +0.023592	 +0.000922	 +0.000811	 +0.000834	 +0.014776	 +0.037547	 +0.069298
7382469	 +0.018177	 +0.018070	 +0.023563	 +0.000923	 +0.000813	 +0.000834	 +0.014761	 +0.037551	 +0.069295
7387469	 +0.018185	 +0.018080	 +0.023563	 +0.000923	 +0.000813	 +0.000834	 +0.014745	 +0.037555	 +0.069292
7392469	 +0.018227	 +0.018117	 +0.023561	 +0.000924	 +0.000812	 +0.000834	 +0.014731	 +0.037559	 +0.069290
7397469	 +0.018232	 +0.018121	 +0.023529	 +0.000924	 +0.000810	 +0.000834	 +0.014716	 +0.037562	 +0.069289
7402469	 +0.018227	 +0.018116	 +0.023538	 +0.000924	 +0.000810	 +0.000833	 +0.014702	 +0.037565	 +0.069288
7407469	 +0.018221	 +0.018145	 +0.023547	 +0.000924	 +0.000811	 +0.000833	 +0.014688	 +0.037568	 +0.069288
7407469	 +0.018221	 +0.018145	 +0.023547	 +0.000924	 +0.000811	 +0.000833	 +0.014688	 +0.037568	 +0.069288
7412462	 +0.018189	 +0.018138	 +0.023523	 +0.000924	 +0.000811	 +0.000833	 +0.014674	 +0.037570	 +0.069289
7417469	 +0.018166	 +0.018145	 +0.023516	 +0.000924	 +0.000811	 +0.000833	 +0.014661	 +0.037572	 +0.069291
7422469	 +0.018160	 +0.018151	 +0.023501	 +0.000923	 +0.000812	 +0.000833	 +0.014648	 +0.037573	 +0.069293
7427469	 +0.018168	 +0.018152	 +0.023495	 +0.000922	 +0.000811	 +0.000833	 +0.014635	 +0.037575	 +0.069296
7432469	 +0.018161	 +0.018152	 +0.023498	 +0.000922	 +0.000811	 +0.000833	 +0.014623	 +0.037575	 +0.069299
7437469	 +0.018188	 +0.018151	 +0.023462	 +0.000922	 +0.000809	 +0.000833	 +0.014611	 +0.037576	 +0.069303
7442469	 +0.018238	 +0.018151	 +0.023466	 +0.000922	 +0.000809	 +0.000833	 +0.014600	 +0.037576	 +0.069308
7447469	 +0.018208	 +0.018158	 +0.023453	 +0.000919	 +0.000809	 +0.000832	 +0.014588	 +0.037576	 +0.069314
7452469	 +0.018202	 +0.018157	 +0.023494	 +0.000920	 +0.000808	 +0.000832	 +0.014577	 +0.037576	 +0.069320
7457469	 +0.018205	 +0.018175	 +0.023451	 +0.000919	 +0.000807	 +0.000832	 +0.014566	 +0.037575	 +0.069327
7462469	 +0.018200	 +0.018182	 +0.023438	 +0.000920	 +0.000807	 +0.000832	 +0.014556	 +0.037574	 +0.069334
7467469	 +0.018163	 +0.018180	 +0.023472	 +0.000920	 +0.000807	 +0.000832	 +0.014546	 +0.037573	 +0.069342
7472486	 +0.018159	 +0.018174	 +0.023484	 +0.000917	 +0.000807	 +0.000832	 +0.014536	 +0.037571	 +0.069351
7477602	 +0.018162	 +0.018192	 +0.023493	 +0.000917	 +0.000806	 +0.000832	 +0.014527	 +0.037569	 +0.069361
7482584	 +0.018168	 +0.018207	 +0.023493	 +0.000917	 +0.000806	 +0.000830	 +0.014518	 +0.037567	 +0.069371
7487587	 +0.018181	 +0.018176	 +0.023519	 +0.000917	 +0.000804	 +0.000830	 +0.014509	 +0.037564	 +0.069382
7492556	 +0.018195	 +0.018180	 +0.023500	 +0.000917	 +0.000804	 +0.000830	 +0.014485	 +0.037566	 +0.069378
7497469	 +0.018209	 +0.018183	 +0.023489	 +0.000916	 +0.000804	 +0.000830	 +0.014465	 +0.037574	 +0.069362
7502469	 +0.018212	 +0.018188	 +0.023496	 +0.000916	 +0.000804	 +0.000830	 +0.014446	 +0.037581	 +0.069348
7507469	 +0.018211	 +0.018174	 +0.023560	 +0.000916	 +0.000804	 +0.000831	 +0.014426	 +0.037588	 +0.069334
7512469	 +0.018215	 +0.018173	 +0.023563	 +0.000916	 +0.000804	 +0.000831	 +0.014408	 +0.037595	 +0.069321
7517469	 +0.018216	 +0.018167	 +0.023542	 +0.000914	 +0.000805	 +0.000830	 +0.014389	 +0.037601	 +0.069308
7522469	 +0.018224	 +0.018164	 +0.023524	 +0.000917	 +0.000805	 +0.000830	 +0.014371	 +0.037607	 +0.069296
7527469	 +0.018224	 +0.018164	 +0.023525	 +0.000917	 +0.000805	 +0.000830	 +0.014353	 +0.037613	 +0.069285
7532469	 +0.018230	 +0.018150	 +0.023498	 +0.000917	 +0.000804	 +0.000829	 +0.014335	 +0.037618	 +0.069275
7537469	 +0.018230	 +0.018151	 +0.023517	 +0.000917	 +0.000804	 +0.000829	 +0.014318	 +0.037623	 +0.069265
7542469	 +0.018257	 +0.018143	 +0.023444	 +0.000914	 +0.000803	 +0.000829	 +0.014301	 +0.037627	 +0.069255
7547462	 +0.018239	 +0.018149	 +0.023456	 +0.000915	 +0.000804	 +0.000828	 +0.014284	 +0.037632	 +0.069247
7552469	 +0.018236	 +0.018132	 +0.023463	 +0.000914	 +0.000804	 +0.000827	 +0.014268	 +0.037636	 +0.069239
7557469	 +0.018210	 +0.018129	 +0.023473	 +0.000914	 +0.000803	 +0.000826	 +0.014252	 +0.037639	 +0.069232
7562469	 +0.018204	 +0.018153	 +0.023480	 +0.000914	 +0.000804	 +0.000822	 +0.014236	 +0.037642	 +0.069225
7567469	 +0.018236	 +0.018154	 +0.023520	 +0.000914	 +0.000803	 +0.000822	 +0.014220	 +0.037645	 +0.069219
7572469	 +0.018228	 +0.018152	 +0.023546	 +0.000914	 +0.000803	 +0.000822	 +0.014205	 +0.037648	 +0.069214
7577468	 +0.018209	 +0.018146	 +0.023544	 +0.000914	 +0.000805	 +0.000824	 +0.014190	 +0.037650	 +0.069210
7582469	 +0.018210	 +0.018165	 +0.023539	 +0.000914	 +0.000805	 +0.000825	 +0.014175	 +0.037652	 +0.069206
7587469	 +0.018205	 +0.018160	 +0.023539	 +0.000914	 +0.000805	 +0.000825	 +0.014161	 +0.037654	 +0.069203
7592469	 +0.018180	 +0.018149	 +0.023535	 +0.000915	 +0.000806	 +0.000824	 +0.014147	 +0.037655	 +0.069200
7597469	 +0.018219	 +0.018135	 +0.023535	 +0.000916	 +0.000807	 +0.000824	 +0.014133	 +0.037656	 +0.069198
7602469	 +0.018220	 +0.018135	 +0.023544	 +0.000918	 +0.000807	 +0.000824	 +0.014119	 +0.037656	 +0.069197
7607469	 +0.018215	 +0.018094	 +0.023530	 +0.000919	 +0.000805	 +0.000823	 +0.014106	 +0.037657	 +0.069197
7607469	 +0.018215	 +0.018094	 +0.023530	 +0.000919	 +0.000805	 +0.000823	 +0.014106	 +0.037657	 +0.069197
7612469	 +0.018228	 +0.018089	 +0.023542	 +0.000919	 +0.000805	 +0.000823	 +0.014093	 +0.037656	 +0.069197
7617469	 +0.018243	 +0.018086	 +0.023560	 +0.000919	 +0.000805	 +0.000823	 +0.014081	 +0.037656	 +0.069198
7622469	 +0.018255	 +0.018089	 +0.023567	 +0.000919	 +0.000807	 +0.000822	 +0.014068	 +0.037655	 +0.069199
7627469	 +0.018236	 +0.018053	 +0.023558	 +0.000919	 +0.000807	 +0.000822	 +0.014056	 +0.037654	 +0.069202
7632469	 +0.018233	 +0.018054	 +0.023550	 +0.000919	 +0.000808	 +0.000822	 +0.014044	 +0.037653	 +0.069205
7637469	 +0.018203	 +0.018068	 +0.023538	 +0.000916	 +0.000807	 +0.000821	 +0.014033	 +0.037651	 +0.069208
7642469	 +0.018207	 +0.018073	 +0.023523	 +0.000916	 +0.000808	 +0.000821	 +0.014022	 +0.037649	 +0.069212
7647469	 +0.018207	 +0.018074	 +0.023539	 +0.000915	 +0.000808	 +0.000821	 +0.014011	 +0.037646	 +0.069217
7652469	 +0.018172	 +0.018076	 +0.023540	 +0.000914	 +0.000808	 +0.000821	 +0.014000	 +0.037644	 +0.069223
7657469	 +0.018173	 +0.018077	 +0.023548	 +0.000914	 +0.000808	 +0.000821	 +0.013989	 +0.037641	 +0.069229
7662469	 +0.018196	 +0.018050	 +0.023548	 +0.000914	 +0.000808	 +0.000822	 +0.013979	 +0.037637	 +0.069236
7667469	 +0.018197	 +0.018051	 +0.023552	 +0.000914	 +0.000808	 +0.000822	 +0.013969	 +0.037633	 +0.069244
7672492	 +0.018199	 +0.018043	 +0.023518	 +0.000914	 +0.000808	 +0.000822	 +0.013960	 +0.037629	 +0.069252
7677606	 +0.018202	 +0.018075	 +0.023482	 +0.000914	 +0.000808	 +0.000824	 +0.013950	 +0.037625	 +0.069261
7682586	 +0.018227	 +0.018044	 +0.023497	 +0.000914	 +0.000808	 +0.000823	 +0.013941	 +0.037620	 +0.069271
7687598	 +0.018228	 +0.018010	 +0.023510	 +0.000915	 +0.000808	 +0.000824	 +0.013932	 +0.037615	 +0.069281
7692571	 +0.018211	 +0.018033	 +0.023487	 +0.000915	 +0.000807	 +0.000823	 +0.013908	 +0.037615	 +0.069277
7697469	 +0.018213	 +0.018027	 +0.023481	 +0.000915	 +0.000808	 +0.000824	 +0.013891	 +0.037621	 +0.069261
7702469	 +0.018209	 +0.018029	 +0.023481	 +0.000915	 +0.000808	 +0.000824	 +0.013875	 +0.037626	 +0.069246
7707469	 +0.018228	 +0.018045	 +0.023486	 +0.000915	 +0.000808	 +0.000824	 +0.013860	 +0.037630	 +0.069232
7712469	 +0.018233	 +0.018044	 +0.023466	 +0.000915	 +0.000806	 +0.000823	 +0.013844	 +0.037635	 +0.069219
7717469	 +0.018230	 +0.018038	 +0.023473	 +0.000915	 +0.000806	 +0.000823	 +0.013829	 +0.037639	 +0.069206
7722469	 +0.018219	 +0.018023	 +0.023486	 +0.000915	 +0.000806	 +0.000823	 +0.013814	 +0.037642	 +0.069194
7727469	 +0.018255	 +0.018016	 +0.023460	 +0.000914	 +0.000805	 +0.000823	 +0.013799	 +0.037646	 +0.069182
7732469	 +0.018244	 +0.018012	 +0.023459	 +0.000915	 +0.000805	 +0.000823	 +0.013785	 +0.037649	 +0.069171
7737469	 +0.018240	 +0.018026	 +0.023474	 +0.000915	 +0.000806	 +0.000822	 +0.013771	 +0.037651	 +0.069161
7742469	 +0.018241	 +0.018033	 +0.023475	 +0.000915	 +0.000806	 +0.000822	 +0.013757	 +0.037654	 +0.069152
7747469	 +0.018239	 +0.018027	 +0.023478	 +0.000915	 +0.000805	 +0.000822	 +0.013743	 +0.037655	 +0.069143
7752469	 +0.018244	 +0.018016	 +0.023542	 +0.000914	 +0.000806	 +0.000822	 +0.013729	 +0.037657	 +0.069135
7757469	 +0.018255	 +0.018016	 +0.023513	 +0.000915	 +0.000806	 +0.000822	 +0.013716	 +0.037658	 +0.069127
7762469	 +0.018261	 +0.018010	 +0.023511	 +0.000914	 +0.000806	 +0.000823	 +0.013703	 +0.037659	 +0.069120
7767469	 +0.018269	 +0.018009	 +0.023514	 +0.000915	 +0.000806	 +0.000824	 +0.013691	 +0.037660	 +0.069114
7772469	 +0.018266	 +0.018013	 +0.023511	 +0.000914	 +0.000805	 +0.000824	 +0.013678	 +0.037660	 +0.069109
7777469	 +0.018265	 +0.017983	 +0.023487	 +0.000913	 +0.000804	 +0.000824	 +0.013666	 +0.037660	 +0.069104
7782469	 +0.018273	 +0.017982	 +0.023483	 +0.000913	 +0.000805	 +0.000824	 +0.013654	 +0.037660	 +0.069100
7787469	 +0.018293	 +0.017984	 +0.023480	 +0.000915	 +0.000805	 +0.000824	 +0.013642	 +0.037659	 +0.069096
7792469	 +0.018293	 +0.018009	 +0.023483	 +0.000914	 +0.000805	 +0.000824	 +0.013631	 +0.037658	 +0.069094
7797469	 +0.018293	 +0.018019	 +0.023410	 +0.000914	 +0.000805	 +0.000824	 +0.013620	 +0.037656	 +0.069091
7802469	 +0.018292	 +0.018019	 +0.023413	 +0.000913	 +0.000805	 +0.000824	 +0.013609	 +0.037654	 +0.069090
7807469	 +0.018289	 +0.018023	 +0.023412	 +0.000912	 +0.000805	 +0.000824	 +0.013598	 +0.037652	 +0.069089
7807469	 +0.018289	 +0.018023	 +0.023412	 +0.000912	 +0.000805	 +0.000824	 +0.013598	 +0.037652	 +0.069089
7812462	 +0.018308	 +0.018038	 +0.023411	 +0.000916	 +0.000806	 +0.000824	 +0.013587	 +0.037650	 +0.069089
7817469	 +0.018318	 +0.018052	 +0.023409	 +0.000917	 +0.000806	 +0.000826	 +0.013577	 +0.037647	 +0.069089
7822469	 +0.018320	 +0.018071	 +0.023412	 +0.000917	 +0.000806	 +0.000826	 +0.013567	 +0.037644	 +0.069091
7827469	 +0.018299	 +0.018101	 +0.023501	 +0.000917	 +0.000806	 +0.000826	 +0.013557	 +0.037640	 +0.069093
7832469	 +0.018298	 +0.018104	 +0.023491	 +0.000917	 +0.000806	 +0.000826	 +0.013547	 +0.037636	 +0.069095
7837469	 +0.018304	 +0.018104	 +0.023480	 +0.000917	 +0.000805	 +0.000826	 +0.013538	 +0.037632	 +0.069098
7842469	 +0.018283	 +0.018113	 +0.023551	 +0.000916	 +0.000804	 +0.000826	 +0.013529	 +0.037628	 +0.069102
7847469	 +0.018282	 +0.018114	 +0.023594	 +0.000916	 +0.000803	 +0.000826	 +0.013520	 +0.037623	 +0.069107
7852469	 +0.018277	 +0.018112	 +0.023620	 +0.000915	 +0.000801	 +0.000827	 +0.013511	 +0.037618	 +0.069112
7857469	 +0.018281	 +0.018110	 +0.023623	 +0.000915	 +0.000801	 +0.000826	 +0.013502	 +0.037612	 +0.069118
7862469	 +0.018306	 +0.018110	 +0.023621	 +0.000916	 +0.000801	 +0.000824	 +0.013494	 +0.037606	 +0.069125
7867469	 +0.018329	 +0.018122	 +0.023632	 +0.000916	 +0.000801	 +0.000823	 +0.013486	 +0.037600	 +0.069132
7872487	 +0.018329	 +0.018134	 +0.023658	 +0.000916	 +0.000801	 +0.000824	 +0.013478	 +0.037594	 +0.069140
7877549	 +0.018320	 +0.018146	 +0.023644	 +0.000915	 +0.000802	 +0.000823	 +0.013470	 +0.037587	 +0.069149
7882588	 +0.018342	 +0.018129	 +0.023612	 +0.000914	 +0.000802	 +0.000823	 +0.013463	 +0.037580	 +0.069158
7887591	 +0.018387	 +0.018127	 +0.023646	 +0.000914	 +0.000802	 +0.000823	 +0.013455	 +0.037572	 +0.069168
7892557	 +0.018383	 +0.018127	 +0.023657	 +0.000914	 +0.000802	 +0.000823	 +0.013432	 +0.037570	 +0.069163
7897469	 +0.018382	 +0.018121	 +0.023709	 +0.000915	 +0.000802	 +0.000823	 +0.013421	 +0.037573	 +0.069147
7902469	 +0.018377	 +0.018119	 +0.023715	 +0.000913	 +0.000801	 +0.000823	 +0.013409	 +0.037576	 +0.069132
7907469	 +0.018375	 +0.018195	 +0.023715	 +0.000913	 +0.000800	 +0.000823	 +0.013399	 +0.037578	 +0.069118
7912469	 +0.018374	 +0.018185	 +0.023731	 +0.000914	 +0.000801	 +0.000821	 +0.013388	 +0.037580	 +0.069104
7917469	 +0.018375	 +0.018187	 +0.023735	 +0.000914	 +0.000801	 +0.000820	 +0.013377	 +0.037582	 +0.069091
7922469	 +0.018358	 +0.018171	 +0.023729	 +0.000915	 +0.000801	 +0.000819	 +0.013367	 +0.037584	 +0.069079
7927469	 +0.018354	 +0.018154	 +0.023733	 +0.000915	 +0.000802	 +0.000819	 +0.013357	 +0.037585	 +0.069067
7932469	 +0.018339	 +0.018109	 +0.023718	 +0.000912	 +0.000802	 +0.000820	 +0.013347	 +0.037585	 +0.069056
7937469	 +0.018469	 +0.018092	 +0.023717	 +0.000912	 +0.000803	 +0.000821	 +0.013338	 +0.037586	 +0.069046
7942469	 +0.018461	 +0.018055	 +0.023766	 +0.000912	 +0.000803	 +0.000821	 +0.013328	 +0.037586	 +0.069036
7947469	 +0.018482	 +0.018024	 +0.023755	 +0.000912	 +0.000803	 +0.000821	 +0.013319	 +0.037586	 +0.069027
7952469	 +0.018501	 +0.018019	 +0.023745	 +0.000912	 +0.000803	 +0.000822	 +0.013310	 +0.037585	 +0.069019
7957469	 +0.018501	 +0.018019	 +0.023746	 +0.000912	 +0.000804	 +0.000823	 +0.013301	 +0.037584	 +0.069011
7962469	 +0.018503	 +0.018013	 +0.023785	 +0.000911	 +0.000801	 +0.000823	 +0.013293	 +0.037583	 +0.069004
7967469	 +0.018463	 +0.018028	 +0.023794	 +0.000910	 +0.000803	 +0.000822	 +0.013284	 +0.037581	 +0.068997
7972469	 +0.018500	 +0.018013	 +0.023801	 +0.000909	 +0.000802	 +0.000822	 +0.013276	 +0.037579	 +0.068992
7977469	 +0.018512	 +0.017969	 +0.023802	 +0.000908	 +0.000802	 +0.000822	 +0.013268	 +0.037577	 +0.068987
7982469	 +0.018479	 +0.017981	 +0.023796	 +0.000909	 +0.000803	 +0.000821	 +0.013260	 +0.037574	 +0.068982
7987462	 +0.018463	 +0.017957	 +0.023796	 +0.000908	 +0.000803	 +0.000821	 +0.013252	 +0.037571	 +0.068978
7992469	 +0.018461	 +0.017998	 +0.023799	 +0.000908	 +0.000803	 +0.000821	 +0.013245	 +0.037568	 +0.068975
7997469	 +0.018469	 +0.017964	 +0.023795	 +0.000907	 +0.000802	 +0.000821	 +0.013238	 +0.037564	 +0.068973
8002469	 +0.018438	 +0.017974	 +0.023801	 +0.000906	 +0.000802	 +0.000820	 +0.013231	 +0.037560	 +0.068971
8007469	 +0.018449	 +0.017974	 +0.023812	 +0.000905	 +0.000802	 +0.000820	 +0.013224	 +0.037556	 +0.068970
8007469	 +0.018449	 +0.017974	 +0.023812	 +0.000905	 +0.000802	 +0.000820	 +0.013224	 +0.037556	 +0.068970
8012469	 +0.018433	 +0.017974	 +0.023826	 +0.000905	 +0.000802	 +0.000821	 +0.013217	 +0.037551	 +0.068969
8017462	 +0.018432	 +0.017904	 +0.023837	 +0.000905	 +0.000802	 +0.000820	 +0.013210	 +0.037546	 +0.068970
8022469	 +0.018433	 +0.017910	 +0.023835	 +0.000903	 +0.000804	 +0.000819	 +0.013204	 +0.037541	 +0.068970
8027462	 +0.018443	 +0.017923	 +0.023836	 +0.000903	 +0.000804	 +0.000818	 +0.013198	 +0.037535	 +0.068972
8032469	 +0.018442	 +0.017921	 +0.023869	 +0.000903	 +0.000803	 +0.000818	 +0.013192	 +0.037529	 +0.068974
8037469	 +0.018436	 +0.017936	 +0.023868	 +0.000903	 +0.000803	 +0.000817	 +0.013186	 +0.037523	 +0.068977
8042469	 +0.018439	 +0.017965	 +0.023857	 +0.000905	 +0.000803	 +0.000816	 +0.013180	 +0.037516	 +0.068980
8047469	 +0.018470	 +0.017995	 +0.023832	 +0.000904	 +0.000803	 +0.000814	 +0.013174	 +0.037509	 +0.068984
8052469	 +0.018475	 +0.017997	 +0.023839	 +0.000904	 +0.000802	 +0.000816	 +0.013169	 +0.037501	 +0.068989
8057469	 +0.018427	 +0.017997	 +0.023843	 +0.000904	 +0.000802	 +0.000816	 +0.013164	 +0.037493	 +0.068995
8062469	 +0.018432	 +0.017996	 +0.023845	 +0.000903	 +0.000803	 +0.000816	 +0.013159	 +0.037485	 +0.069001
8067469	 +0.018449	 +0.017981	 +0.023881	 +0.000904	 +0.000802	 +0.000816	 +0.013154	 +0.037477	 +0.069008
8072486	 +0.018452	 +0.017963	 +0.023978	 +0.000904	 +0.000802	 +0.000817	 +0.013149	 +0.037468	 +0.069015
8077609	 +0.018500	 +0.017956	 +0.023979	 +0.000904	 +0.000803	 +0.000817	 +0.013144	 +0.037459	 +0.069023
8082591	 +0.018507	 +0.017966	 +0.023980	 +0.000904	 +0.000803	 +0.000817	 +0.013140	 +0.037449	 +0.069032
8087592	 +0.018506	 +0.017977	 +0.024002	 +0.000904	 +0.000803	 +0.000817	 +0.013136	 +0.037440	 +0.069041
8092564	 +0.018504	 +0.017978	 +0.024015	 +0.000904	 +0.000803	 +0.000816	 +0.013115	 +0.037436	 +0.069036
8097469	 +0.018511	 +0.017994	 +0.024051	 +0.000903	 +0.000804	 +0.000815	 +0.013110	 +0.037437	 +0.069020
8102469	 +0.018511	 +0.017998	 +0.024060	 +0.000903	 +0.000804	 +0.000815	 +0.013105	 +0.037437	 +0.069005
8107469	 +0.018510	 +0.018025	 +0.024097	 +0.000903	 +0.000803	 +0.000815	 +0.013100	 +0.037438	 +0.068990
8112469	 +0.018534	 +0.018023	 +0.024110	 +0.000904	 +0.000804	 +0.000815	 +0.013096	 +0.037438	 +0.068976
8117469	 +0.018533	 +0.018023	 +0.024107	 +0.000904	 +0.000804	 +0.000815	 +0.013092	 +0.037437	 +0.068963
8122469	 +0.018534	 +0.018044	 +0.024110	 +0.000903	 +0.000804	 +0.000815	 +0.013087	 +0.037437	 +0.068950
8127469	 +0.018533	 +0.018029	 +0.024111	 +0.000904	 +0.000803	 +0.000815	 +0.013083	 +0.037435	 +0.068938
8132469	 +0.018539	 +0.018031	 +0.024114	 +0.000904	 +0.000803	 +0.000815	 +0.013079	 +0.037434	 +0.068926
8137469	 +0.018537	 +0.018033	 +0.024117	 +0.000903	 +0.000804	 +0.000816	 +0.013076	 +0.037432	 +0.068916
8142469	 +0.018546	 +0.018061	 +0.024117	 +0.000903	 +0.000804	 +0.000816	 +0.013072	 +0.037430	 +0.068905
8147469	 +0.018541	 +0.018065	 +0.024104	 +0.000903	 +0.000804	 +0.000815	 +0.013069	 +0.037428	 +0.068896
8152469	 +0.018533	 +0.018060	 +0.024108	 +0.000903	 +0.000804	 +0.000815	 +0.013066	 +0.037425	 +0.068887
8157469	 +0.018559	 +0.018051	 +0.024128	 +0.000904	 +0.000805	 +0.000816	 +0.013062	 +0.037422	 +0.068879
8162469	 +0.018594	 +0.018050	 +0.024129	 +0.000904	 +0.000806	 +0.000815	 +0.013059	 +0.037418	 +0.068871
8167469	 +0.018575	 +0.018036	 +0.024221	 +0.000904	 +0.000806	 +0.000815	 +0.013057	 +0.037415	 +0.068865
8172469	 +0.018576	 +0.018023	 +0.024243	 +0.000904	 +0.000806	 +0.000815	 +0.013054	 +0.037411	 +0.068858
8177469	 +0.018564	 +0.018030	 +0.024246	 +0.000904	 +0.000805	 +0.000816	 +0.013051	 +0.037406	 +0.068853
8182469	 +0.018573	 +0.018029	 +0.024240	 +0.000903	 +0.000804	 +0.000817	 +0.013049	 +0.037401	 +0.068848
8187469	 +0.018579	 +0.018040	 +0.024241	 +0.000903	 +0.000804	 +0.000817	 +0.013047	 +0.037396	 +0.068844
8192469	 +0.018561	 +0.018033	 +0.024268	 +0.000902	 +0.000804	 +0.000817	 +0.013044	 +0.037391	 +0.068840
8197469	 +0.018573	 +0.018038	 +0.024266	 +0.000902	 +0.000804	 +0.000817	 +0.013042	 +0.037385	 +0.068837
8202469	 +0.018565	 +0.018032	 +0.024276	 +0.000902	 +0.000804	 +0.000818	 +0.013040	 +0.037379	 +0.068835
8207469	 +0.018577	 +0.018047	 +0.024278	 +0.000902	 +0.000804	 +0.000820	 +0.013039	 +0.037372	 +0.068834
8207469	 +0.018577	 +0.018047	 +0.024278	 +0.000902	 +0.000804	 +0.000820	 +0.013039	 +0.037372	 +0.068834
8212469	 +0.018578	 +0.018047	 +0.024281	 +0.000902	 +0.000804	 +0.000820	 +0.013037	 +0.037365	 +0.068833
8217469	 +0.018573	 +0.018054	 +0.024318	 +0.000903	 +0.000804	 +0.000821	 +0.013035	 +0.037358	 +0.068833
8222469	 +0.018585	 +0.018053	 +0.024313	 +0.000903	 +0.000804	 +0.000821	 +0.013034	 +0.037350	 +0.068833
8227469	 +0.018585	 +0.018060	 +0.024307	 +0.000903	 +0.000804	 +0.000823	 +0.013033	 +0.037342	 +0.068834
8232469	 +0.018585	 +0.018054	 +0.024341	 +0.000901	 +0.000804	 +0.000826	 +0.013031	 +0.037334	 +0.068836
8237469	 +0.018573	 +0.018074	 +0.024341	 +0.000901	 +0.000804	 +0.000826	 +0.013030	 +0.037326	 +0.068838
8242469	 +0.018572	 +0.018049	 +0.024335	 +0.000901	 +0.000804	 +0.000825	 +0.013029	 +0.037317	 +0.068841
8247469	 +0.018558	 +0.018054	 +0.024340	 +0.000900	 +0.000807	 +0.000826	 +0.013028	 +0.037307	 +0.068845
8252469	 +0.018554	 +0.018038	 +0.024328	 +0.000900	 +0.000808	 +0.000827	 +0.013028	 +0.037298	 +0.068849
8257469	 +0.018555	 +0.018035	 +0.024254	 +0.000900	 +0.000808	 +0.000827	 +0.013027	 +0.037288	 +0.068855
8262469	 +0.018527	 +0.018030	 +0.024218	 +0.000900	 +0.000808	 +0.000827	 +0.013026	 +0.037277	 +0.068860
8267469	 +0.018505	 +0.018031	 +0.024174	 +0.000901	 +0.000806	 +0.000828	 +0.013026	 +0.037267	 +0.068867
8272486	 +0.018515	 +0.018038	 +0.024177	 +0.000901	 +0.000808	 +0.000828	 +0.013025	 +0.037256	 +0.068874
8277612	 +0.018545	 +0.018063	 +0.024183	 +0.000902	 +0.000808	 +0.000828	 +0.013025	 +0.037244	 +0.068881
8282574	 +0.018553	 +0.018063	 +0.024185	 +0.000903	 +0.000808	 +0.000828	 +0.013025	 +0.037233	 +0.068890
8287594	 +0.018597	 +0.018069	 +0.024157	 +0.000903	 +0.000808	 +0.000828	 +0.013025	 +0.037221	 +0.068899
8292566	 +0.018599	 +0.018081	 +0.024171	 +0.000903	 +0.000808	 +0.000829	 +0.013009	 +0.037214	 +0.068893
8297469	 +0.018521	 +0.018071	 +0.024175	 +0.000903	 +0.000808	 +0.000829	 +0.013011	 +0.037213	 +0.068877
8302469	 +0.018525	 +0.018128	 +0.024186	 +0.000902	 +0.000808	 +0.000829	 +0.013013	 +0.037212	 +0.068861
8307469	 +0.018517	 +0.018143	 +0.024188	 +0.000903	 +0.000810	 +0.000830	 +0.013016	 +0.037210	 +0.068846
8312469	 +0.018499	 +0.018152	 +0.024187	 +0.000903	 +0.000811	 +0.000832	 +0.013019	 +0.037208	 +0.068832
8317469	 +0.018473	 +0.018149	 +0.024208	 +0.000903	 +0.000811	 +0.000832	 +0.013021	 +0.037206	 +0.068818
8322469	 +0.018471	 +0.018126	 +0.024204	 +0.000904	 +0.000807	 +0.000832	 +0.013024	 +0.037203	 +0.068805
8327469	 +0.018459	 +0.018132	 +0.024199	 +0.000904	 +0.000806	 +0.000832	 +0.013027	 +0.037200	 +0.068793
8332469	 +0.018458	 +0.018137	 +0.024206	 +0.000904	 +0.000809	 +0.000832	 +0.013030	 +0.037196	 +0.068781
8337469	 +0.018474	 +0.018137	 +0.024230	 +0.000904	 +0.000809	 +0.000832	 +0.013033	 +0.037192	 +0.068770
8342469	 +0.018469	 +0.018146	 +0.024243	 +0.000904	 +0.000808	 +0.000832	 +0.013036	 +0.037188	 +0.068760
8347469	 +0.018513	 +0.018150	 +0.024246	 +0.000905	 +0.000808	 +0.000832	 +0.013040	 +0.037184	 +0.068750
8352469	 +0.018534	 +0.018186	 +0.024225	 +0.000906	 +0.000809	 +0.000833	 +0.013043	 +0.037179	 +0.068741
8357469	 +0.018542	 +0.018194	 +0.024230	 +0.000906	 +0.000809	 +0.000834	 +0.013047	 +0.037173	 +0.068732
8362469	 +0.018542	 +0.018196	 +0.024240	 +0.000905	 +0.000809	 +0.000834	 +0.013050	 +0.037168	 +0.068725
