4	 233	 0	 104	 0	 234000	 4000483	 -0.0122	 -0.0220	 -0.1492	 -0.3199	 -0.0371	 +0.0442	 5.659621e-14	 5.596483e-14	 1.623402e+00	 2.665330e-02	 2.561441e-02	 1.773811e-03	 4.187822e-06	 3.795770e-06	 7.311798e-03	 5.895314e-05	 4.767871e-05	 2.429881e-07	 6.579868e-10	 6.204516e-10	 8.702880e-10	 0
4	 234	 0	 104	 0	 235000	 5000471	 -0.0126	 -0.0219	 -0.1493	 -0.3199	 -0.0370	 +0.0442	 5.658851e-14	 5.595659e-14	 1.622376e+00	 2.650401e-02	 2.563447e-02	 1.766204e-03	 4.169536e-06	 3.801389e-06	 7.266302e-03	 5.890293e-05	 4.765690e-05	 2.411313e-07	 6.582974e-10	 6.205936e-10	 8.716058e-10	 0
4	 235	 0	 104	 0	 236000	 6000585	 -0.0129	 -0.0218	 -0.1494	 -0.3200	 -0.0370	 +0.0442	 5.657862e-14	 5.595048e-14	 1.621364e+00	 2.633324e-02	 2.564809e-02	 1.758679e-03	 4.149624e-06	 3.810287e-06	 7.226304e-03	 5.885970e-05	 4.763545e-05	 2.393191e-07	 6.585539e-10	 6.207270e-10	 8.729238e-10	 0
4	 236	 0	 104	 0	 237000	 7000472	 -0.0132	 -0.0217	 -0.1494	 -0.3200	 -0.0369	 +0.0442	 5.656655e-14	 5.594618e-14	 1.620364e+00	 2.620279e-02	 2.564479e-02	 1.751311e-03	 4.128790e-06	 3.821880e-06	 7.191335e-03	 5.882253e-05	 4.761433e-05	 2.375504e-07	 6.587649e-10	 6.208509e-10	 8.742422e-10	 0
4	 237	 0	 104	 0	 238000	 8000472	 -0.0134	 -0.0216	 -0.1495	 -0.3200	 -0.0369	 +0.0442	 5.655296e-14	 5.594341e-14	 1.619377e+00	 2.607316e-02	 2.564639e-02	 1.744016e-03	 4.107257e-06	 3.835521e-06	 7.161055e-03	 5.879032e-05	 4.759368e-05	 2.358239e-07	 6.589280e-10	 6.209662e-10	 8.755606e-10	 0
4	 238	 0	 104	 0	 239000	 9000472	 -0.0137	 -0.0214	 -0.1495	 -0.3201	 -0.0368	 +0.0442	 5.653812e-14	 5.594176e-14	 1.618404e+00	 2.597256e-02	 2.563762e-02	 1.736859e-03	 4.085960e-06	 3.850788e-06	 7.135184e-03	 5.876277e-05	 4.757334e-05	 2.341388e-07	 6.590596e-10	 6.210688e-10	 8.768792e-10	 0
4	 239	 0	 104	 0	 240000	 472	 -0.0139	 -0.0213	 -0.1496	 -0.3201	 -0.0367	 +0.0442	 5.652253e-14	 5.594101e-14	 1.617441e+00	 2.586255e-02	 2.562241e-02	 1.729741e-03	 4.065070e-06	 3.867027e-06	 7.113607e-03	 5.873910e-05	 4.755350e-05	 2.324940e-07	 6.591550e-10	 6.211572e-10	 8.781979e-10	 0
4	 240	 0	 104	 0	 241000	 1000472	 -0.0141	 -0.0212	 -0.1496	 -0.3202	 -0.0367	 +0.0442	 5.650646e-14	 5.594086e-14	 1.616491e+00	 2.579079e-02	 2.561346e-02	 1.722751e-03	 4.044533e-06	 3.884060e-06	 7.095235e-03	 5.871800e-05	 4.753423e-05	 2.308884e-07	 6.592183e-10	 6.212359e-10	 8.795166e-10	 0
4	 241	 0	 104	 0	 242000	 2000472	 -0.0142	 -0.0211	 -0.1497	 -0.3202	 -0.0366	 +0.0442	 5.649076e-14	 5.594110e-14	 1.615551e+00	 2.572781e-02	 2.560165e-02	 1.715846e-03	 4.024350e-06	 3.901807e-06	 7.079271e-03	 5.869863e-05	 4.751562e-05	 2.293210e-07	 6.592537e-10	 6.213088e-10	 8.808350e-10	 0
4	 242	 0	 104	 0	 243000	 3000472	 -0.0144	 -0.0209	 -0.1497	 -0.3202	 -0.0365	 +0.0442	 5.647558e-14	 5.594148e-14	 1.614623e+00	 2.567999e-02	 2.558366e-02	 1.709062e-03	 4.005191e-06	 3.920096e-06	 7.065766e-03	 5.868117e-05	 4.749751e-05	 2.277908e-07	 6.592755e-10	 6.213703e-10	 8.821539e-10	 0
4	 243	 0	 104	 0	 244000	 4000472	 -0.0146	 -0.0208	 -0.1498	 -0.3203	 -0.0364	 +0.0442	 5.646149e-14	 5.594194e-14	 1.613707e+00	 2.564080e-02	 2.556728e-02	 1.702387e-03	 3.986681e-06	 3.939106e-06	 7.053788e-03	 5.866481e-05	 4.747997e-05	 2.262969e-07	 6.592865e-10	 6.214276e-10	 8.834729e-10	 0
4	 244	 0	 104	 0	 245000	 5000472	 -0.0147	 -0.0207	 -0.1499	 -0.3203	 -0.0364	 +0.0442	 5.644824e-14	 5.594224e-14	 1.612801e+00	 2.560747e-02	 2.554036e-02	 1.695816e-03	 3.969524e-06	 3.958466e-06	 7.043852e-03	 5.864988e-05	 4.746295e-05	 2.248384e-07	 6.592924e-10	 6.214708e-10	 8.847918e-10	 0
4	 245	 0	 104	 0	 246000	 6000472	 -0.0149	 -0.0205	 -0.1499	 -0.3204	 -0.0363	 +0.0442	 5.643598e-14	 5.594234e-14	 1.611906e+00	 2.556895e-02	 2.552111e-02	 1.689288e-03	 3.953469e-06	 3.978089e-06	 7.035519e-03	 5.863586e-05	 4.744657e-05	 2.234146e-07	 6.592886e-10	 6.215036e-10	 8.861107e-10	 0
4	 246	 0	 104	 0	 247000	 7000472	 -0.0150	 -0.0204	 -0.1500	 -0.3204	 -0.0362	 +0.0442	 5.642437e-14	 5.594211e-14	 1.611021e+00	 2.554183e-02	 2.549824e-02	 1.682893e-03	 3.938655e-06	 3.997950e-06	 7.028630e-03	 5.862256e-05	 4.743083e-05	 2.220246e-07	 6.592774e-10	 6.215251e-10	 8.874297e-10	 0
4	 247	 0	 104	 0	 248000	 8000723	 -0.0151	 -0.0203	 -0.1500	 -0.3205	 -0.0361	 +0.0442	 5.641359e-14	 5.594157e-14	 1.610146e+00	 2.551120e-02	 2.547818e-02	 1.676528e-03	 3.925044e-06	 4.017696e-06	 7.023111e-03	 5.860975e-05	 4.741580e-05	 2.206676e-07	 6.592521e-10	 6.215335e-10	 8.887486e-10	 0
4	 248	 0	 104	 0	 249000	 9000472	 -0.0152	 -0.0202	 -0.1501	 -0.3205	 -0.0360	 +0.0442	 5.640344e-14	 5.594074e-14	 1.609280e+00	 2.548480e-02	 2.546236e-02	 1.670233e-03	 3.912569e-06	 4.037132e-06	 7.018767e-03	 5.859721e-05	 4.740153e-05	 2.193429e-07	 6.592088e-10	 6.215291e-10	 8.900676e-10	 0
4	 249	 0	 104	 0	 250000	 472	 -0.0153	 -0.0200	 -0.1501	 -0.3206	 -0.0359	 +0.0442	 5.639379e-14	 5.593969e-14	 1.608425e+00	 2.546308e-02	 2.544519e-02	 1.664029e-03	 3.901242e-06	 4.055936e-06	 7.015489e-03	 5.858476e-05	 4.738803e-05	 2.180497e-07	 6.591422e-10	 6.215098e-10	 8.913865e-10	 0
