Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
6348462	 +0.018956	 +0.018103	 +0.023842	 +0.000885	 +0.000809	 +0.000784	 +0.027867	 +0.013144	 +0.102168
6353462	 +0.018973	 +0.018098	 +0.023856	 +0.000885	 +0.000809	 +0.000784	 +0.027860	 +0.013167	 +0.102161
6358469	 +0.018936	 +0.018092	 +0.023857	 +0.000885	 +0.000810	 +0.000784	 +0.027853	 +0.013189	 +0.102153
6363462	 +0.018937	 +0.018116	 +0.023855	 +0.000885	 +0.000810	 +0.000784	 +0.027846	 +0.013210	 +0.102146
6368462	 +0.018922	 +0.018116	 +0.023863	 +0.000885	 +0.000811	 +0.000783	 +0.027839	 +0.013231	 +0.102139
6373469	 +0.018915	 +0.018119	 +0.023873	 +0.000885	 +0.000811	 +0.000784	 +0.027832	 +0.013252	 +0.102131
6378469	 +0.018926	 +0.018122	 +0.023865	 +0.000885	 +0.000811	 +0.000784	 +0.027825	 +0.013271	 +0.102124
6383469	 +0.018925	 +0.018002	 +0.023874	 +0.000884	 +0.000811	 +0.000784	 +0.027819	 +0.013290	 +0.102116
6388462	 +0.018888	 +0.018011	 +0.023893	 +0.000884	 +0.000811	 +0.000784	 +0.027812	 +0.013309	 +0.102108
6393462	 +0.018779	 +0.018022	 +0.023891	 +0.000885	 +0.000810	 +0.000784	 +0.027806	 +0.013327	 +0.102101
6398469	 +0.018807	 +0.018021	 +0.023893	 +0.000886	 +0.000811	 +0.000784	 +0.027800	 +0.013344	 +0.102093
6403461	 +0.018791	 +0.017997	 +0.023923	 +0.000886	 +0.000811	 +0.000785	 +0.027794	 +0.013361	 +0.102086
6408469	 +0.018779	 +0.017987	 +0.023931	 +0.000883	 +0.000811	 +0.000785	 +0.027788	 +0.013377	 +0.102078
6408469	 +0.018779	 +0.017987	 +0.023931	 +0.000883	 +0.000811	 +0.000785	 +0.027788	 +0.013377	 +0.102078
6413462	 +0.018765	 +0.017978	 +0.023942	 +0.000883	 +0.000809	 +0.000785	 +0.027782	 +0.013393	 +0.102070
6418469	 +0.018782	 +0.017978	 +0.023933	 +0.000883	 +0.000809	 +0.000785	 +0.027776	 +0.013408	 +0.102062
6423469	 +0.018783	 +0.017958	 +0.024016	 +0.000883	 +0.000811	 +0.000788	 +0.027770	 +0.013422	 +0.102054
6428462	 +0.018824	 +0.017941	 +0.024007	 +0.000883	 +0.000811	 +0.000789	 +0.027765	 +0.013436	 +0.102046
6433469	 +0.018822	 +0.017951	 +0.023997	 +0.000883	 +0.000811	 +0.000789	 +0.027759	 +0.013449	 +0.102038
6438469	 +0.018846	 +0.017993	 +0.023991	 +0.000883	 +0.000811	 +0.000789	 +0.027754	 +0.013462	 +0.102031
6443462	 +0.018855	 +0.017996	 +0.023991	 +0.000883	 +0.000811	 +0.000789	 +0.027749	 +0.013474	 +0.102022
6448462	 +0.018840	 +0.017996	 +0.024019	 +0.000883	 +0.000811	 +0.000788	 +0.027743	 +0.013485	 +0.102014
6453462	 +0.018834	 +0.017974	 +0.023998	 +0.000884	 +0.000812	 +0.000788	 +0.027738	 +0.013496	 +0.102006
6458469	 +0.018840	 +0.017973	 +0.023981	 +0.000883	 +0.000812	 +0.000788	 +0.027733	 +0.013506	 +0.101998
6463462	 +0.018841	 +0.017967	 +0.023978	 +0.000884	 +0.000813	 +0.000789	 +0.027729	 +0.013516	 +0.101990
6468469	 +0.018884	 +0.017955	 +0.023940	 +0.000885	 +0.000815	 +0.000789	 +0.027724	 +0.013525	 +0.101982
6473480	 +0.018885	 +0.017995	 +0.023939	 +0.000885	 +0.000815	 +0.000788	 +0.027719	 +0.013534	 +0.101973
6478486	 +0.018892	 +0.018027	 +0.023941	 +0.000886	 +0.000816	 +0.000787	 +0.027715	 +0.013542	 +0.101965
6483572	 +0.018892	 +0.018027	 +0.023911	 +0.000886	 +0.000816	 +0.000787	 +0.027711	 +0.013549	 +0.101957
6488563	 +0.018831	 +0.018029	 +0.023899	 +0.000886	 +0.000816	 +0.000786	 +0.027706	 +0.013556	 +0.101948
6493539	 +0.018829	 +0.018028	 +0.023899	 +0.000886	 +0.000816	 +0.000785	 +0.027697	 +0.013585	 +0.101942
6498469	 +0.018820	 +0.018044	 +0.023893	 +0.000886	 +0.000816	 +0.000785	 +0.027688	 +0.013614	 +0.101935
6503469	 +0.018829	 +0.018020	 +0.023898	 +0.000886	 +0.000815	 +0.000786	 +0.027679	 +0.013642	 +0.101928
6508469	 +0.018831	 +0.018025	 +0.023904	 +0.000886	 +0.000815	 +0.000786	 +0.027669	 +0.013670	 +0.101920
6513469	 +0.018825	 +0.018025	 +0.023867	 +0.000884	 +0.000816	 +0.000786	 +0.027661	 +0.013697	 +0.101913
6518469	 +0.018954	 +0.018030	 +0.023867	 +0.000885	 +0.000819	 +0.000788	 +0.027652	 +0.013724	 +0.101906
6523469	 +0.018986	 +0.018041	 +0.023902	 +0.000884	 +0.000818	 +0.000788	 +0.027643	 +0.013749	 +0.101899
6528469	 +0.018970	 +0.018048	 +0.023901	 +0.000884	 +0.000818	 +0.000788	 +0.027634	 +0.013774	 +0.101892
6533469	 +0.018969	 +0.018048	 +0.023900	 +0.000883	 +0.000818	 +0.000788	 +0.027626	 +0.013799	 +0.101885
6538469	 +0.018972	 +0.018047	 +0.023890	 +0.000882	 +0.000818	 +0.000788	 +0.027617	 +0.013823	 +0.101878
6543469	 +0.018971	 +0.018027	 +0.023914	 +0.000882	 +0.000818	 +0.000788	 +0.027609	 +0.013846	 +0.101870
6548469	 +0.018955	 +0.018063	 +0.023907	 +0.000882	 +0.000818	 +0.000791	 +0.027601	 +0.013869	 +0.101863
6553468	 +0.018927	 +0.018061	 +0.023898	 +0.000882	 +0.000817	 +0.000790	 +0.027593	 +0.013891	 +0.101856
6558469	 +0.018919	 +0.018060	 +0.023962	 +0.000881	 +0.000816	 +0.000790	 +0.027585	 +0.013912	 +0.101848
6563469	 +0.018918	 +0.018036	 +0.023961	 +0.000882	 +0.000816	 +0.000789	 +0.027577	 +0.013933	 +0.101841
6568469	 +0.018939	 +0.018024	 +0.023962	 +0.000883	 +0.000817	 +0.000789	 +0.027569	 +0.013953	 +0.101834
6573469	 +0.018950	 +0.018025	 +0.023965	 +0.000883	 +0.000818	 +0.000791	 +0.027561	 +0.013972	 +0.101826
6578469	 +0.018952	 +0.018042	 +0.023982	 +0.000883	 +0.000819	 +0.000791	 +0.027554	 +0.013991	 +0.101819
6583469	 +0.018966	 +0.018043	 +0.023980	 +0.000884	 +0.000819	 +0.000792	 +0.027546	 +0.014010	 +0.101811
6588469	 +0.018978	 +0.018054	 +0.023945	 +0.000886	 +0.000821	 +0.000791	 +0.027539	 +0.014027	 +0.101803
6593469	 +0.018977	 +0.018069	 +0.023949	 +0.000885	 +0.000823	 +0.000791	 +0.027532	 +0.014044	 +0.101796
6598469	 +0.018977	 +0.018069	 +0.023895	 +0.000885	 +0.000823	 +0.000791	 +0.027525	 +0.014061	 +0.101788
6603469	 +0.018973	 +0.018059	 +0.023976	 +0.000885	 +0.000822	 +0.000791	 +0.027518	 +0.014077	 +0.101780
6608469	 +0.018959	 +0.018057	 +0.023967	 +0.000888	 +0.000822	 +0.000791	 +0.027511	 +0.014092	 +0.101773
6608469	 +0.018959	 +0.018057	 +0.023967	 +0.000888	 +0.000822	 +0.000791	 +0.027511	 +0.014092	 +0.101773
6613468	 +0.018971	 +0.018054	 +0.023968	 +0.000887	 +0.000822	 +0.000791	 +0.027504	 +0.014107	 +0.101765
6618462	 +0.018971	 +0.018113	 +0.023967	 +0.000887	 +0.000822	 +0.000791	 +0.027497	 +0.014121	 +0.101757
6623469	 +0.018978	 +0.018090	 +0.023961	 +0.000887	 +0.000822	 +0.000791	 +0.027491	 +0.014134	 +0.101750
6628469	 +0.018978	 +0.018100	 +0.023949	 +0.000887	 +0.000821	 +0.000792	 +0.027484	 +0.014147	 +0.101742
6633462	 +0.019079	 +0.018142	 +0.023895	 +0.000887	 +0.000821	 +0.000792	 +0.027478	 +0.014159	 +0.101734
6638462	 +0.019108	 +0.018162	 +0.023921	 +0.000887	 +0.000821	 +0.000792	 +0.027472	 +0.014171	 +0.101726
6643463	 +0.019160	 +0.018176	 +0.023923	 +0.000890	 +0.000822	 +0.000791	 +0.027466	 +0.014182	 +0.101718
6648470	 +0.019191	 +0.018179	 +0.023922	 +0.000887	 +0.000822	 +0.000791	 +0.027460	 +0.014193	 +0.101710
6653462	 +0.019186	 +0.018179	 +0.023922	 +0.000889	 +0.000821	 +0.000792	 +0.027454	 +0.014203	 +0.101702
6658469	 +0.019171	 +0.018189	 +0.023925	 +0.000889	 +0.000821	 +0.000792	 +0.027448	 +0.014212	 +0.101694
6663469	 +0.019171	 +0.018191	 +0.023957	 +0.000888	 +0.000822	 +0.000793	 +0.027442	 +0.014221	 +0.101686
6668463	 +0.019139	 +0.018185	 +0.023961	 +0.000888	 +0.000820	 +0.000793	 +0.027437	 +0.014229	 +0.101678
6673479	 +0.019151	 +0.018187	 +0.024020	 +0.000890	 +0.000819	 +0.000794	 +0.027431	 +0.014236	 +0.101670
6678486	 +0.019155	 +0.018201	 +0.024016	 +0.000889	 +0.000823	 +0.000796	 +0.027426	 +0.014243	 +0.101661
6683571	 +0.019172	 +0.018218	 +0.024043	 +0.000889	 +0.000823	 +0.000798	 +0.027421	 +0.014249	 +0.101653
6688591	 +0.019194	 +0.018211	 +0.024026	 +0.000890	 +0.000824	 +0.000800	 +0.027416	 +0.014255	 +0.101645
6693542	 +0.019190	 +0.018223	 +0.024232	 +0.000892	 +0.000825	 +0.000801	 +0.027406	 +0.014284	 +0.101638
6698469	 +0.019193	 +0.018224	 +0.024237	 +0.000890	 +0.000825	 +0.000803	 +0.027395	 +0.014312	 +0.101631
6703469	 +0.019239	 +0.018222	 +0.024237	 +0.000892	 +0.000825	 +0.000804	 +0.027385	 +0.014339	 +0.101624
6708469	 +0.019251	 +0.018223	 +0.024302	 +0.000893	 +0.000827	 +0.000808	 +0.027375	 +0.014366	 +0.101617
6713469	 +0.019216	 +0.018221	 +0.024324	 +0.000891	 +0.000827	 +0.000810	 +0.027366	 +0.014392	 +0.101609
6718469	 +0.019191	 +0.018242	 +0.024264	 +0.000891	 +0.000828	 +0.000811	 +0.027356	 +0.014418	 +0.101602
6723469	 +0.019185	 +0.018246	 +0.024247	 +0.000892	 +0.000829	 +0.000811	 +0.027346	 +0.014443	 +0.101595
6728469	 +0.019197	 +0.018292	 +0.024286	 +0.000890	 +0.000829	 +0.000810	 +0.027337	 +0.014467	 +0.101588
6733469	 +0.019246	 +0.018266	 +0.024288	 +0.000890	 +0.000835	 +0.000810	 +0.027327	 +0.014491	 +0.101580
6738469	 +0.019471	 +0.018256	 +0.024295	 +0.000892	 +0.000835	 +0.000810	 +0.027318	 +0.014514	 +0.101573
6743469	 +0.019530	 +0.018261	 +0.024286	 +0.000893	 +0.000836	 +0.000810	 +0.027309	 +0.014536	 +0.101566
6748469	 +0.019533	 +0.018261	 +0.024324	 +0.000893	 +0.000837	 +0.000810	 +0.027300	 +0.014558	 +0.101558
6753469	 +0.019538	 +0.018307	 +0.024321	 +0.000894	 +0.000839	 +0.000814	 +0.027291	 +0.014579	 +0.101551
6758469	 +0.019550	 +0.018299	 +0.024331	 +0.000895	 +0.000839	 +0.000813	 +0.027282	 +0.014599	 +0.101543
6763469	 +0.019556	 +0.018278	 +0.024382	 +0.000893	 +0.000838	 +0.000813	 +0.027273	 +0.014619	 +0.101536
6768469	 +0.019595	 +0.018281	 +0.024380	 +0.000893	 +0.000837	 +0.000817	 +0.027265	 +0.014638	 +0.101528
6773469	 +0.019581	 +0.018294	 +0.024381	 +0.000892	 +0.000837	 +0.000817	 +0.027256	 +0.014657	 +0.101521
6778469	 +0.019580	 +0.018300	 +0.024424	 +0.000895	 +0.000837	 +0.000817	 +0.027248	 +0.014675	 +0.101513
6783469	 +0.019622	 +0.018300	 +0.024442	 +0.000896	 +0.000837	 +0.000815	 +0.027239	 +0.014692	 +0.101505
6788469	 +0.019637	 +0.018309	 +0.024451	 +0.000895	 +0.000834	 +0.000816	 +0.027231	 +0.014709	 +0.101498
6793469	 +0.019744	 +0.018306	 +0.024448	 +0.000893	 +0.000837	 +0.000817	 +0.027223	 +0.014725	 +0.101490
6798469	 +0.019744	 +0.018299	 +0.024431	 +0.000894	 +0.000836	 +0.000816	 +0.027215	 +0.014741	 +0.101482
6803469	 +0.019787	 +0.018343	 +0.024432	 +0.000897	 +0.000836	 +0.000816	 +0.027207	 +0.014756	 +0.101475
6808469	 +0.019773	 +0.018343	 +0.024430	 +0.000899	 +0.000832	 +0.000816	 +0.027200	 +0.014770	 +0.101467
6808469	 +0.019773	 +0.018343	 +0.024430	 +0.000899	 +0.000832	 +0.000816	 +0.027200	 +0.014770	 +0.101467
6813469	 +0.019784	 +0.018353	 +0.024430	 +0.000902	 +0.000832	 +0.000816	 +0.027192	 +0.014784	 +0.101459
6818469	 +0.019788	 +0.018354	 +0.024451	 +0.000903	 +0.000834	 +0.000816	 +0.027185	 +0.014797	 +0.101451
6823469	 +0.019772	 +0.018350	 +0.024434	 +0.000903	 +0.000834	 +0.000816	 +0.027177	 +0.014809	 +0.101443
6828462	 +0.019762	 +0.018364	 +0.024433	 +0.000903	 +0.000834	 +0.000816	 +0.027170	 +0.014821	 +0.101436
6833462	 +0.019758	 +0.018365	 +0.024451	 +0.000904	 +0.000835	 +0.000818	 +0.027163	 +0.014833	 +0.101428
6838462	 +0.019789	 +0.018366	 +0.024495	 +0.000904	 +0.000835	 +0.000819	 +0.027156	 +0.014843	 +0.101420
6843470	 +0.019780	 +0.018370	 +0.024492	 +0.000904	 +0.000835	 +0.000820	 +0.027149	 +0.014853	 +0.101412
6848469	 +0.019808	 +0.018370	 +0.024523	 +0.000904	 +0.000836	 +0.000822	 +0.027143	 +0.014863	 +0.101404
6853469	 +0.019805	 +0.018367	 +0.024555	 +0.000904	 +0.000836	 +0.000821	 +0.027136	 +0.014872	 +0.101396
6858469	 +0.019809	 +0.018388	 +0.024407	 +0.000905	 +0.000837	 +0.000826	 +0.027129	 +0.014880	 +0.101388
6863469	 +0.019809	 +0.018406	 +0.024464	 +0.000907	 +0.000837	 +0.000826	 +0.027123	 +0.014888	 +0.101380
6868469	 +0.019791	 +0.018400	 +0.024481	 +0.000907	 +0.000834	 +0.000824	 +0.027117	 +0.014895	 +0.101372
6873479	 +0.019823	 +0.018401	 +0.024498	 +0.000907	 +0.000834	 +0.000824	 +0.027111	 +0.014901	 +0.101363
6878518	 +0.019831	 +0.018412	 +0.024607	 +0.000907	 +0.000836	 +0.000824	 +0.027104	 +0.014907	 +0.101355
6883575	 +0.019827	 +0.018395	 +0.024513	 +0.000908	 +0.000836	 +0.000824	 +0.027098	 +0.014912	 +0.101347
6888582	 +0.019829	 +0.018388	 +0.024453	 +0.000908	 +0.000836	 +0.000824	 +0.027093	 +0.014917	 +0.101339
6893540	 +0.019839	 +0.018371	 +0.024443	 +0.000908	 +0.000837	 +0.000824	 +0.027082	 +0.014945	 +0.101332
6898462	 +0.019842	 +0.018351	 +0.024412	 +0.000908	 +0.000837	 +0.000824	 +0.027071	 +0.014972	 +0.101324
6903469	 +0.019858	 +0.018339	 +0.024417	 +0.000908	 +0.000837	 +0.000825	 +0.027060	 +0.014999	 +0.101317
6908469	 +0.019861	 +0.018337	 +0.024416	 +0.000908	 +0.000836	 +0.000825	 +0.027049	 +0.015025	 +0.101310
6913469	 +0.019873	 +0.018337	 +0.024401	 +0.000908	 +0.000836	 +0.000824	 +0.027038	 +0.015050	 +0.101303
6918469	 +0.019890	 +0.018313	 +0.024400	 +0.000908	 +0.000835	 +0.000824	 +0.027028	 +0.015075	 +0.101296
6923469	 +0.019900	 +0.018299	 +0.024399	 +0.000908	 +0.000835	 +0.000824	 +0.027017	 +0.015099	 +0.101288
6928462	 +0.019855	 +0.018095	 +0.024399	 +0.000909	 +0.000836	 +0.000825	 +0.027007	 +0.015122	 +0.101281
6933469	 +0.019858	 +0.018117	 +0.024391	 +0.000910	 +0.000836	 +0.000823	 +0.026997	 +0.015145	 +0.101274
6938462	 +0.019867	 +0.018118	 +0.024377	 +0.000909	 +0.000838	 +0.000825	 +0.026987	 +0.015167	 +0.101266
6943469	 +0.019893	 +0.018137	 +0.024374	 +0.000909	 +0.000838	 +0.000827	 +0.026977	 +0.015189	 +0.101259
6948462	 +0.019927	 +0.018265	 +0.024375	 +0.000908	 +0.000838	 +0.000828	 +0.026967	 +0.015210	 +0.101252
6953469	 +0.019940	 +0.018272	 +0.024404	 +0.000908	 +0.000838	 +0.000828	 +0.026957	 +0.015230	 +0.101244
6958469	 +0.019940	 +0.018303	 +0.024437	 +0.000905	 +0.000835	 +0.000829	 +0.026948	 +0.015250	 +0.101237
6963469	 +0.019940	 +0.018300	 +0.024490	 +0.000904	 +0.000835	 +0.000829	 +0.026938	 +0.015269	 +0.101229
6968469	 +0.019955	 +0.018311	 +0.024491	 +0.000905	 +0.000834	 +0.000830	 +0.026928	 +0.015287	 +0.101222
6973469	 +0.019954	 +0.018323	 +0.024500	 +0.000906	 +0.000834	 +0.000831	 +0.026919	 +0.015305	 +0.101214
6978469	 +0.019984	 +0.018329	 +0.024499	 +0.000906	 +0.000834	 +0.000830	 +0.026910	 +0.015322	 +0.101207
6983469	 +0.019993	 +0.018329	 +0.024497	 +0.000907	 +0.000834	 +0.000830	 +0.026901	 +0.015338	 +0.101199
6988469	 +0.019992	 +0.018331	 +0.024457	 +0.000907	 +0.000834	 +0.000830	 +0.026892	 +0.015354	 +0.101192
6993469	 +0.019993	 +0.018353	 +0.024531	 +0.000907	 +0.000835	 +0.000830	 +0.026883	 +0.015369	 +0.101184
6998469	 +0.020006	 +0.018364	 +0.024531	 +0.000908	 +0.000835	 +0.000831	 +0.026874	 +0.015384	 +0.101176
7003469	 +0.019977	 +0.018353	 +0.024531	 +0.000909	 +0.000835	 +0.000831	 +0.026865	 +0.015398	 +0.101169
7008469	 +0.019972	 +0.018360	 +0.024528	 +0.000909	 +0.000836	 +0.000830	 +0.026857	 +0.015411	 +0.101161
7008469	 +0.019972	 +0.018360	 +0.024528	 +0.000909	 +0.000836	 +0.000830	 +0.026857	 +0.015411	 +0.101161
7013468	 +0.019964	 +0.018394	 +0.024556	 +0.000909	 +0.000836	 +0.000830	 +0.026848	 +0.015424	 +0.101153
7018469	 +0.020002	 +0.018394	 +0.024610	 +0.000911	 +0.000835	 +0.000830	 +0.026840	 +0.015436	 +0.101145
7023469	 +0.020003	 +0.018395	 +0.024578	 +0.000911	 +0.000835	 +0.000830	 +0.026832	 +0.015448	 +0.101138
7028469	 +0.019999	 +0.018395	 +0.024587	 +0.000910	 +0.000835	 +0.000833	 +0.026824	 +0.015459	 +0.101130
7033469	 +0.019991	 +0.018400	 +0.024614	 +0.000910	 +0.000835	 +0.000832	 +0.026815	 +0.015469	 +0.101122
7038469	 +0.020000	 +0.018426	 +0.024604	 +0.000910	 +0.000831	 +0.000832	 +0.026808	 +0.015479	 +0.101114
7043462	 +0.019983	 +0.018344	 +0.024571	 +0.000911	 +0.000832	 +0.000834	 +0.026800	 +0.015488	 +0.101106
7048469	 +0.020028	 +0.018337	 +0.024625	 +0.000910	 +0.000832	 +0.000834	 +0.026792	 +0.015496	 +0.101098
7053462	 +0.020019	 +0.018340	 +0.024628	 +0.000911	 +0.000836	 +0.000834	 +0.026785	 +0.015504	 +0.101090
7058469	 +0.020057	 +0.018358	 +0.024628	 +0.000910	 +0.000836	 +0.000834	 +0.026777	 +0.015511	 +0.101082
7063462	 +0.020059	 +0.018439	 +0.024609	 +0.000910	 +0.000836	 +0.000836	 +0.026770	 +0.015518	 +0.101074
7068469	 +0.020085	 +0.018430	 +0.024608	 +0.000910	 +0.000836	 +0.000836	 +0.026763	 +0.015524	 +0.101066
7073486	 +0.020052	 +0.018431	 +0.024607	 +0.000910	 +0.000836	 +0.000837	 +0.026756	 +0.015530	 +0.101058
7078578	 +0.020058	 +0.018422	 +0.024589	 +0.000910	 +0.000836	 +0.000837	 +0.026749	 +0.015534	 +0.101050
7083570	 +0.020048	 +0.018407	 +0.024587	 +0.000909	 +0.000837	 +0.000838	 +0.026742	 +0.015539	 +0.101042
7088557	 +0.020048	 +0.018405	 +0.024563	 +0.000911	 +0.000835	 +0.000837	 +0.026735	 +0.015542	 +0.101034
7093462	 +0.020104	 +0.018421	 +0.024564	 +0.000910	 +0.000834	 +0.000837	 +0.026723	 +0.015569	 +0.101027
7098469	 +0.020103	 +0.018426	 +0.024591	 +0.000910	 +0.000835	 +0.000836	 +0.026712	 +0.015596	 +0.101020
7103469	 +0.020149	 +0.018431	 +0.024581	 +0.000910	 +0.000837	 +0.000837	 +0.026700	 +0.015622	 +0.101012
7108469	 +0.020149	 +0.018432	 +0.024573	 +0.000911	 +0.000837	 +0.000837	 +0.026688	 +0.015647	 +0.101005
7113462	 +0.020225	 +0.018433	 +0.024595	 +0.000911	 +0.000837	 +0.000837	 +0.026677	 +0.015671	 +0.100998
7118462	 +0.020256	 +0.018428	 +0.024612	 +0.000911	 +0.000836	 +0.000838	 +0.026665	 +0.015695	 +0.100991
7123462	 +0.020274	 +0.018407	 +0.024623	 +0.000911	 +0.000836	 +0.000836	 +0.026654	 +0.015718	 +0.100983
7128469	 +0.020271	 +0.018404	 +0.024629	 +0.000910	 +0.000836	 +0.000835	 +0.026643	 +0.015741	 +0.100976
7133469	 +0.020238	 +0.018410	 +0.024640	 +0.000910	 +0.000837	 +0.000835	 +0.026632	 +0.015763	 +0.100969
7138462	 +0.020279	 +0.018407	 +0.024665	 +0.000910	 +0.000837	 +0.000835	 +0.026621	 +0.015784	 +0.100961
7143462	 +0.020280	 +0.018371	 +0.024652	 +0.000908	 +0.000837	 +0.000835	 +0.026610	 +0.015805	 +0.100954
7148462	 +0.020281	 +0.018376	 +0.024645	 +0.000908	 +0.000837	 +0.000836	 +0.026600	 +0.015825	 +0.100947
7153469	 +0.020310	 +0.018360	 +0.024664	 +0.000907	 +0.000838	 +0.000836	 +0.026589	 +0.015844	 +0.100939
7158462	 +0.020310	 +0.018393	 +0.024663	 +0.000906	 +0.000838	 +0.000836	 +0.026579	 +0.015863	 +0.100932
7163469	 +0.020294	 +0.018392	 +0.024653	 +0.000906	 +0.000838	 +0.000836	 +0.026568	 +0.015881	 +0.100924
7168469	 +0.020245	 +0.018423	 +0.024671	 +0.000906	 +0.000839	 +0.000836	 +0.026558	 +0.015899	 +0.100917
7173469	 +0.020231	 +0.018427	 +0.024668	 +0.000906	 +0.000838	 +0.000836	 +0.026548	 +0.015915	 +0.100909
7178469	 +0.020209	 +0.018422	 +0.024660	 +0.000906	 +0.000840	 +0.000837	 +0.026538	 +0.015932	 +0.100902
7183469	 +0.020195	 +0.018412	 +0.024665	 +0.000903	 +0.000840	 +0.000837	 +0.026528	 +0.015947	 +0.100894
7188469	 +0.020189	 +0.018409	 +0.024645	 +0.000904	 +0.000840	 +0.000836	 +0.026518	 +0.015962	 +0.100887
7193469	 +0.020179	 +0.018403	 +0.024639	 +0.000904	 +0.000840	 +0.000837	 +0.026509	 +0.015977	 +0.100879
7198469	 +0.020164	 +0.018402	 +0.024647	 +0.000906	 +0.000841	 +0.000839	 +0.026499	 +0.015990	 +0.100872
7203469	 +0.020172	 +0.018405	 +0.024650	 +0.000906	 +0.000841	 +0.000838	 +0.026490	 +0.016004	 +0.100864
7208469	 +0.020191	 +0.018396	 +0.024663	 +0.000906	 +0.000840	 +0.000840	 +0.026481	 +0.016016	 +0.100857
7208469	 +0.020191	 +0.018396	 +0.024663	 +0.000906	 +0.000840	 +0.000840	 +0.026481	 +0.016016	 +0.100857
7213462	 +0.020170	 +0.018386	 +0.024661	 +0.000906	 +0.000842	 +0.000840	 +0.026471	 +0.016028	 +0.100849
7218469	 +0.020171	 +0.018390	 +0.024660	 +0.000905	 +0.000843	 +0.000840	 +0.026462	 +0.016039	 +0.100841
7223468	 +0.020163	 +0.018390	 +0.024654	 +0.000904	 +0.000845	 +0.000840	 +0.026454	 +0.016050	 +0.100834
7228468	 +0.020137	 +0.018386	 +0.024656	 +0.000905	 +0.000846	 +0.000841	 +0.026445	 +0.016060	 +0.100826
7233462	 +0.020140	 +0.018395	 +0.024658	 +0.000904	 +0.000845	 +0.000842	 +0.026436	 +0.016069	 +0.100818
7238469	 +0.020170	 +0.018399	 +0.024659	 +0.000904	 +0.000845	 +0.000840	 +0.026428	 +0.016078	 +0.100810
7243463	 +0.020212	 +0.018420	 +0.024651	 +0.000904	 +0.000844	 +0.000840	 +0.026419	 +0.016086	 +0.100803
7248469	 +0.020221	 +0.018397	 +0.024629	 +0.000904	 +0.000842	 +0.000839	 +0.026411	 +0.016094	 +0.100795
7253462	 +0.020228	 +0.018390	 +0.024635	 +0.000904	 +0.000842	 +0.000839	 +0.026403	 +0.016101	 +0.100787
7258469	 +0.020217	 +0.018401	 +0.024628	 +0.000905	 +0.000842	 +0.000838	 +0.026395	 +0.016107	 +0.100779
7263462	 +0.020202	 +0.018407	 +0.024616	 +0.000903	 +0.000842	 +0.000838	 +0.026387	 +0.016112	 +0.100771
7268469	 +0.020208	 +0.018407	 +0.024623	 +0.000906	 +0.000842	 +0.000838	 +0.026379	 +0.016118	 +0.100763
7273480	 +0.020192	 +0.018407	 +0.024665	 +0.000906	 +0.000842	 +0.000839	 +0.026371	 +0.016122	 +0.100756
7278574	 +0.020167	 +0.018432	 +0.024669	 +0.000908	 +0.000843	 +0.000840	 +0.026364	 +0.016126	 +0.100748
7283580	 +0.020139	 +0.018481	 +0.024660	 +0.000907	 +0.000843	 +0.000841	 +0.026356	 +0.016129	 +0.100740
7288588	 +0.020127	 +0.018476	 +0.024675	 +0.000907	 +0.000842	 +0.000842	 +0.026349	 +0.016131	 +0.100732
7293462	 +0.020119	 +0.018493	 +0.024677	 +0.000907	 +0.000841	 +0.000842	 +0.026336	 +0.016158	 +0.100725
7298469	 +0.020133	 +0.018523	 +0.024676	 +0.000907	 +0.000841	 +0.000842	 +0.026324	 +0.016183	 +0.100717
7303469	 +0.020166	 +0.018526	 +0.024662	 +0.000907	 +0.000842	 +0.000842	 +0.026311	 +0.016209	 +0.100710
7308469	 +0.020161	 +0.018518	 +0.024662	 +0.000907	 +0.000843	 +0.000843	 +0.026299	 +0.016233	 +0.100703
7313462	 +0.020164	 +0.018518	 +0.024710	 +0.000907	 +0.000843	 +0.000846	 +0.026287	 +0.016257	 +0.100696
7318469	 +0.020165	 +0.018515	 +0.024691	 +0.000907	 +0.000843	 +0.000847	 +0.026275	 +0.016280	 +0.100688
7323462	 +0.020168	 +0.018484	 +0.024691	 +0.000906	 +0.000843	 +0.000847	 +0.026263	 +0.016302	 +0.100681
7328469	 +0.020176	 +0.018501	 +0.024682	 +0.000906	 +0.000843	 +0.000848	 +0.026251	 +0.016324	 +0.100674
7333469	 +0.020199	 +0.018507	 +0.024657	 +0.000906	 +0.000843	 +0.000847	 +0.026239	 +0.016345	 +0.100667
7338462	 +0.020191	 +0.018501	 +0.024640	 +0.000906	 +0.000842	 +0.000847	 +0.026228	 +0.016365	 +0.100659
7343469	 +0.020205	 +0.018532	 +0.024641	 +0.000905	 +0.000842	 +0.000847	 +0.026216	 +0.016385	 +0.100652
7348469	 +0.020178	 +0.018526	 +0.024639	 +0.000905	 +0.000841	 +0.000847	 +0.026205	 +0.016404	 +0.100644
7353469	 +0.020182	 +0.018528	 +0.024656	 +0.000904	 +0.000841	 +0.000846	 +0.026194	 +0.016423	 +0.100637
