Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
928468	 -0.041802	 -7.030704	 -6.984234	 -0.004706	 +0.002492	 +0.000699	 +0.693661	 +0.535296	 +0.158039	 -37.481831	 -5.238187	 +27.087122
933469	 -0.026959	 -7.048853	 -6.981353	 -0.005744	 +0.001709	 -0.000506	 +0.693533	 +0.535455	 +0.157698	 -37.504930	 -5.239969	 +27.101713
938462	 -0.036138	 -7.052307	 -6.976743	 -0.005723	 +0.002219	 +0.000574	 +0.693408	 +0.535612	 +0.157364	 -37.528069	 -5.241784	 +27.116338
943462	 -0.021813	 -7.060835	 -6.958448	 -0.005934	 +0.002044	 -0.000195	 +0.693280	 +0.535770	 +0.157026	 -37.551116	 -5.243674	 +27.130966
948469	 +0.001704	 -7.043679	 -7.013914	 -0.007208	 +0.001441	 +0.000589	 +0.693146	 +0.535924	 +0.156688	 -37.574188	 -5.245320	 +27.145401
953462	 -0.017959	 -7.041508	 -6.988814	 -0.006914	 +0.002904	 +0.000595	 +0.693016	 +0.536084	 +0.156357	 -37.597282	 -5.247040	 +27.159979
958462	 -0.033569	 -7.060930	 -6.996574	 -0.005092	 +0.001615	 +0.000333	 +0.692892	 +0.536239	 +0.156019	 -37.620486	 -5.248825	 +27.174521
963463	 -0.035961	 -7.041049	 -6.982416	 -0.005398	 +0.001254	 +0.000231	 +0.692766	 +0.536393	 +0.155679	 -37.643653	 -5.250570	 +27.189174
968462	 -0.028765	 -7.072580	 -7.013060	 -0.005563	 +0.001644	 -0.000702	 +0.692638	 +0.536552	 +0.155337	 -37.666901	 -5.252349	 +27.203624
973469	 -0.014088	 -7.036182	 -6.977813	 -0.006869	 +0.001922	 +0.000991	 +0.692507	 +0.536706	 +0.155003	 -37.689969	 -5.254069	 +27.218256
978462	 +0.000341	 -7.020391	 -6.978257	 -0.005835	 +0.001544	 +0.000126	 +0.692378	 +0.536861	 +0.154663	 -37.712967	 -5.255712	 +27.232896
983469	 -0.025664	 -7.039963	 -7.009276	 -0.005917	 +0.002088	 -0.000343	 +0.692250	 +0.537020	 +0.154324	 -37.736174	 -5.257362	 +27.247450
988469	 -0.024850	 -7.058266	 -6.998192	 -0.006546	 +0.002269	 -0.000637	 +0.692117	 +0.537181	 +0.153984	 -37.759376	 -5.259116	 +27.261992
993469	 -0.037514	 -7.049807	 -7.006357	 -0.005773	 +0.002036	 -0.000126	 +0.691989	 +0.537339	 +0.153645	 -37.782647	 -5.260818	 +27.276567
998469	 -0.003722	 -7.051889	 -6.982442	 -0.006161	 +0.002268	 -0.000524	 +0.691859	 +0.537499	 +0.153305	 -37.805723	 -5.262573	 +27.291132
1003470	 -0.034433	 -7.063039	 -6.983319	 -0.007248	 +0.002853	 -0.000862	 +0.691723	 +0.537663	 +0.152966	 -37.828949	 -5.264390	 +27.305746
1008469	 -0.036863	 -7.057423	 -6.999148	 -0.006660	 +0.001869	 +0.001011	 +0.691593	 +0.537816	 +0.152632	 -37.852222	 -5.266138	 +27.320333
1008469	 -0.036863	 -7.057423	 -6.999148	 -0.006660	 +0.001869	 +0.001011	 +0.691593	 +0.537816	 +0.152632	 -37.852222	 -5.266138	 +27.320333
1013469	 -0.030440	 -7.076921	 -7.016399	 -0.007149	 +0.002777	 -0.000008	 +0.691460	 +0.537977	 +0.152296	 -37.875536	 -5.267911	 +27.334796
1018469	 -0.042443	 -7.053958	 -6.993684	 -0.006544	 +0.002741	 -0.000860	 +0.691327	 +0.538140	 +0.151957	 -37.898828	 -5.269662	 +27.349431
1023469	 -0.042181	 -7.040512	 -7.001335	 -0.006792	 +0.002349	 -0.000580	 +0.691193	 +0.538300	 +0.151617	 -37.922129	 -5.271334	 +27.364081
1028469	 -0.040864	 -7.025789	 -7.034089	 -0.006826	 +0.002158	 +0.000134	 +0.691060	 +0.538457	 +0.151279	 -37.945493	 -5.272851	 +27.378663
1033469	 +0.003162	 -7.042743	 -6.974585	 -0.007700	 +0.001756	 +0.000046	 +0.690922	 +0.538614	 +0.150940	 -37.968549	 -5.274576	 +27.393285
1038469	 -0.036238	 -7.053717	 -7.016672	 -0.007030	 +0.002071	 +0.000223	 +0.690788	 +0.538770	 +0.150602	 -37.991891	 -5.276250	 +27.407843
1043469	 -0.042076	 -7.040415	 -6.994478	 -0.006289	 +0.002573	 +0.001372	 +0.690661	 +0.538925	 +0.150271	 -38.015195	 -5.277935	 +27.422529
1048469	 -0.025606	 -7.048263	 -6.996442	 -0.008399	 +0.002655	 +0.000063	 +0.690521	 +0.539085	 +0.149935	 -38.038447	 -5.279635	 +27.437149
1053469	 -0.029665	 -7.048806	 -6.996949	 -0.007498	 +0.001841	 +0.000390	 +0.690385	 +0.539240	 +0.149597	 -38.061724	 -5.281336	 +27.451779
1058469	 -0.040019	 -7.052163	 -6.987847	 -0.007911	 +0.001529	 +0.000066	 +0.690245	 +0.539395	 +0.149257	 -38.085034	 -5.283082	 +27.466461
1063469	 -0.015555	 -7.060069	 -6.981144	 -0.007319	 +0.001144	 +0.000290	 +0.690107	 +0.539548	 +0.148916	 -38.108235	 -5.284862	 +27.481083
1068469	 -0.025726	 -7.045102	 -6.971423	 -0.006423	 +0.003543	 +0.000581	 +0.689979	 +0.539709	 +0.148585	 -38.131444	 -5.286615	 +27.495807
1073487	 -0.009479	 -7.071652	 -6.983302	 -0.006745	 +0.002336	 +0.000352	 +0.689847	 +0.539866	 +0.148249	 -38.154647	 -5.288429	 +27.510381
1078521	 -0.016643	 -7.091082	 -6.954927	 -0.005523	 +0.001771	 -0.000895	 +0.689717	 +0.540025	 +0.147905	 -38.177837	 -5.290405	 +27.525019
1083526	 -0.013390	 -7.088581	 -6.961942	 -0.006478	 +0.000699	 +0.000945	 +0.689584	 +0.540173	 +0.147565	 -38.201033	 -5.292348	 +27.539636
1088522	 -0.034987	 -7.070093	 -6.986357	 -0.007223	 +0.003164	 +0.000298	 +0.689451	 +0.540334	 +0.147231	 -38.224365	 -5.294158	 +27.554281
1093472	 -0.014590	 -7.055079	 -7.032316	 -0.006274	 +0.001485	 -0.000784	 +0.689316	 +0.540491	 +0.146886	 -38.247714	 -5.295762	 +27.568765
1098469	 +0.000222	 -7.037935	 -7.015346	 -0.006579	 +0.002927	 -0.000444	 +0.690178	 +0.535980	 +0.145637	 -37.862075	 -5.052497	 +27.258909
1103462	 +0.006370	 -7.057663	 -7.036790	 -0.006782	 +0.002676	 +0.000245	 +0.690288	 +0.535011	 +0.145082	 -37.786483	 -4.994881	 +27.194885
1108462	 -0.042902	 -7.072462	 -7.003696	 -0.007069	 +0.001641	 +0.000232	 +0.690212	 +0.534893	 +0.144690	 -37.785887	 -4.982271	 +27.190449
1113462	 -0.020257	 -7.059597	 -6.973010	 -0.006415	 +0.002110	 -0.000115	 +0.690096	 +0.534985	 +0.144339	 -37.803186	 -4.980503	 +27.200436
1118462	 -0.042872	 -7.070445	 -7.000051	 -0.005310	 +0.002073	 +0.000001	 +0.689974	 +0.535126	 +0.143998	 -37.825029	 -4.981328	 +27.213827
1123462	 -0.021168	 -7.041838	 -6.994621	 -0.005647	 +0.002096	 +0.000473	 +0.689850	 +0.535278	 +0.143661	 -37.847795	 -4.982668	 +27.228099
1128462	 -0.020219	 -7.058013	 -7.016473	 -0.006920	 +0.002958	 +0.000004	 +0.689719	 +0.535438	 +0.143326	 -37.870885	 -4.984160	 +27.242456
1133462	 -0.004061	 -7.085927	 -6.988057	 -0.005415	 +0.001095	 +0.001037	 +0.689594	 +0.535588	 +0.142989	 -37.893935	 -4.985873	 +27.256842
1138462	 -0.021027	 -7.079811	 -6.996306	 -0.005983	 +0.001808	 +0.000420	 +0.689466	 +0.535742	 +0.142652	 -37.917091	 -4.987554	 +27.271275
1143462	 -0.023859	 -7.055334	 -7.002044	 -0.005813	 +0.001464	 -0.000694	 +0.689336	 +0.535899	 +0.142308	 -37.940255	 -4.989122	 +27.285770
1148462	 -0.019621	 -7.066935	 -6.995286	 -0.006102	 +0.002014	 +0.000606	 +0.689208	 +0.536054	 +0.141972	 -37.963403	 -4.990752	 +27.300250
1153463	 -0.002383	 -7.054634	 -6.993944	 -0.006536	 +0.002100	 +0.000501	 +0.689078	 +0.536209	 +0.141636	 -37.986467	 -4.992324	 +27.314728
1158462	 +0.012471	 -7.056516	 -6.978596	 -0.006090	 +0.002113	 +0.001519	 +0.688953	 +0.536362	 +0.141305	 -38.009438	 -4.993937	 +27.329216
1163469	 +0.001540	 -7.072283	 -6.981134	 -0.005436	 +0.002615	 +0.000858	 +0.688830	 +0.536518	 +0.140972	 -38.032483	 -4.995612	 +27.343684
1168469	 +0.003548	 -7.068798	 -7.000513	 -0.005169	 +0.002768	 -0.000029	 +0.688706	 +0.536678	 +0.140636	 -38.055568	 -4.997214	 +27.358095
1173469	 -0.001654	 -7.070847	 -6.973964	 -0.006024	 +0.001968	 +0.000022	 +0.688577	 +0.536834	 +0.140297	 -38.078619	 -4.998901	 +27.372605
1178462	 -0.035965	 -7.031992	 -6.970817	 -0.006141	 +0.002291	 +0.000499	 +0.688449	 +0.536990	 +0.139962	 -38.101772	 -5.000459	 +27.387323
1183469	 -0.030400	 -7.031145	 -6.984563	 -0.007054	 +0.001142	 +0.000476	 +0.688314	 +0.537141	 +0.139622	 -38.124939	 -5.001969	 +27.401987
1188468	 -0.029436	 -7.060031	 -6.951842	 -0.006343	 +0.001208	 -0.000118	 +0.688181	 +0.537295	 +0.139279	 -38.148059	 -5.003688	 +27.416681
1193469	 +0.004101	 -7.063942	 -6.988327	 -0.006113	 +0.003249	 +0.000763	 +0.688056	 +0.537454	 +0.138948	 -38.171133	 -5.005296	 +27.431161
1198462	 -0.015047	 -7.082857	 -6.997624	 -0.006921	 +0.002495	 +0.000982	 +0.687925	 +0.537609	 +0.138615	 -38.194336	 -5.006964	 +27.445611
1203469	 -0.038314	 -7.060791	 -6.985161	 -0.006024	 +0.002353	 +0.000507	 +0.687797	 +0.537765	 +0.138279	 -38.217589	 -5.008590	 +27.460226
1208469	 -0.012321	 -7.060006	 -6.998316	 -0.006084	 +0.001675	 -0.000894	 +0.687664	 +0.537923	 +0.137935	 -38.240768	 -5.010159	 +27.474736
1208469	 -0.012321	 -7.060006	 -6.998316	 -0.006084	 +0.001675	 -0.000894	 +0.687664	 +0.537923	 +0.137935	 -38.240768	 -5.010159	 +27.474736
1213462	 -0.039471	 -7.067544	 -7.007437	 -0.006704	 +0.001255	 +0.000097	 +0.687530	 +0.538076	 +0.137593	 -38.264097	 -5.011745	 +27.489269
1218462	 -0.051709	 -7.048946	 -7.026065	 -0.006767	 +0.002034	 +0.000135	 +0.687397	 +0.538232	 +0.137255	 -38.287508	 -5.013209	 +27.503826
1223469	 -0.015194	 -7.053455	 -7.014214	 -0.006111	 +0.002054	 +0.000423	 +0.687268	 +0.538387	 +0.136917	 -38.310745	 -5.014701	 +27.518319
1228469	 -0.045904	 -7.059134	 -6.973900	 -0.008017	 +0.002634	 -0.000570	 +0.687128	 +0.538547	 +0.136578	 -38.334027	 -5.016349	 +27.533012
1233469	 -0.051033	 -7.046119	 -7.010988	 -0.007051	 +0.002218	 -0.000309	 +0.686992	 +0.538705	 +0.136238	 -38.357413	 -5.017838	 +27.547635
1238469	 -0.022983	 -7.056422	 -7.001474	 -0.006103	 +0.003051	 -0.000189	 +0.686863	 +0.538865	 +0.135901	 -38.380673	 -5.019379	 +27.562194
1243469	 -0.010361	 -7.067230	 -6.997870	 -0.005822	 +0.002228	 -0.000016	 +0.686734	 +0.539022	 +0.135562	 -38.403888	 -5.020965	 +27.576706
1248469	 -0.030616	 -7.064913	 -6.995045	 -0.005819	 +0.000992	 -0.000639	 +0.686602	 +0.539176	 +0.135216	 -38.427185	 -5.022559	 +27.591288
1253469	 -0.006577	 -7.029189	 -6.985010	 -0.006016	 +0.001502	 +0.000762	 +0.686472	 +0.539328	 +0.134878	 -38.450323	 -5.024022	 +27.605943
1258469	 -0.020396	 -7.033747	 -6.988089	 -0.005799	 +0.001332	 -0.000773	 +0.686340	 +0.539483	 +0.134532	 -38.473534	 -5.025501	 +27.620614
1263469	 -0.024422	 -7.064352	 -7.042015	 -0.005501	 +0.002069	 -0.001228	 +0.686209	 +0.539643	 +0.134187	 -38.496932	 -5.026949	 +27.635037
1268469	 -0.049267	 -7.062475	 -6.998334	 -0.006887	 +0.002115	 +0.000278	 +0.686075	 +0.539799	 +0.133848	 -38.520333	 -5.028527	 +27.649677
1273487	 -0.027037	 -7.042772	 -6.994103	 -0.007200	 +0.002070	 -0.000123	 +0.685939	 +0.539955	 +0.133508	 -38.543615	 -5.030023	 +27.664330
1278524	 -0.041144	 -7.056149	 -6.974879	 -0.005648	 +0.001687	 +0.000643	 +0.685811	 +0.540108	 +0.133170	 -38.566928	 -5.031635	 +27.679051
1283495	 -0.051512	 -7.073879	 -7.007599	 -0.006955	 +0.001298	 +0.001154	 +0.685677	 +0.540257	 +0.132832	 -38.590387	 -5.033229	 +27.693646
1288505	 -0.013993	 -7.067754	 -7.006859	 -0.004631	 +0.000876	 +0.000425	 +0.685552	 +0.540407	 +0.132490	 -38.613685	 -5.034777	 +27.708167
1293469	 -0.005587	 -7.075711	 -6.993736	 -0.006249	 +0.002183	 +0.000556	 +0.685421	 +0.540561	 +0.132153	 -38.636930	 -5.036388	 +27.722692
1298469	 -0.020945	 -7.050778	 -7.015966	 -0.006176	 +0.002567	 -0.000259	 +0.686257	 +0.535967	 +0.130948	 -38.235542	 -4.802334	 +27.407931
1303469	 -0.032203	 -7.055488	 -7.032684	 -0.006717	 +0.002800	 +0.000026	 +0.686360	 +0.534978	 +0.130403	 -38.156271	 -4.746818	 +27.342827
1308469	 +0.000349	 -7.036981	 -7.001416	 -0.005354	 +0.002919	 -0.000310	 +0.686292	 +0.534862	 +0.130016	 -38.154525	 -4.734412	 +27.338087
1313469	 -0.024769	 -7.039226	 -6.961517	 -0.005699	 +0.002259	 -0.000045	 +0.686179	 +0.534952	 +0.129665	 -38.171572	 -4.732553	 +27.348099
1318462	 -0.023494	 -7.067454	 -6.989573	 -0.005210	 +0.003171	 +0.000156	 +0.686060	 +0.535095	 +0.129328	 -38.193249	 -4.733238	 +27.361456
1323469	 -0.048595	 -7.025168	 -6.976492	 -0.006514	 +0.001856	 +0.000877	 +0.685931	 +0.535244	 +0.128992	 -38.216056	 -4.734408	 +27.375886
1328462	 -0.016968	 -7.067268	 -7.022656	 -0.006248	 +0.002036	 -0.000706	 +0.685800	 +0.535401	 +0.128650	 -38.239154	 -4.735743	 +27.390177
1333469	 -0.016088	 -7.075993	 -6.988414	 -0.006725	 +0.001468	 -0.001690	 +0.685662	 +0.535559	 +0.128301	 -38.262246	 -4.737245	 +27.404609
1338469	 -0.058369	 -7.054927	 -7.023065	 -0.007929	 +0.002387	 -0.000438	 +0.685524	 +0.535718	 +0.127961	 -38.285597	 -4.738592	 +27.419105
1343469	 -0.051010	 -7.053700	 -7.007237	 -0.006147	 +0.002285	 +0.001090	 +0.685397	 +0.535871	 +0.127628	 -38.308886	 -4.739976	 +27.433646
1348462	 -0.041232	 -7.058797	 -7.009672	 -0.005751	 +0.000807	 +0.000676	 +0.685268	 +0.536020	 +0.127287	 -38.332152	 -4.741368	 +27.448144
1353462	 -0.014965	 -7.029965	 -6.986073	 -0.005512	 +0.001853	 +0.001240	 +0.685144	 +0.536171	 +0.126953	 -38.355224	 -4.742694	 +27.462734
1358462	 -0.036422	 -7.062090	 -6.990035	 -0.006206	 +0.003087	 +0.000288	 +0.685017	 +0.536329	 +0.126618	 -38.378437	 -4.744148	 +27.477283
1363469	 +0.003896	 -7.068818	 -6.989328	 -0.005570	 +0.002217	 -0.000265	 +0.684889	 +0.536486	 +0.126279	 -38.401491	 -4.745608	 +27.491717
1368462	 -0.016709	 -7.047574	 -6.985055	 -0.006635	 +0.001370	 +0.000310	 +0.684756	 +0.536638	 +0.125938	 -38.424604	 -4.747004	 +27.506279
1373462	 -0.002809	 -7.043809	 -6.996123	 -0.006749	 +0.002547	 +0.001093	 +0.684626	 +0.536792	 +0.125605	 -38.447685	 -4.748343	 +27.520782
1378469	 -0.032695	 -7.062129	 -6.973892	 -0.006145	 +0.002241	 +0.000453	 +0.684498	 +0.536947	 +0.125269	 -38.470866	 -4.749835	 +27.535388
1383462	 -0.011188	 -7.063479	 -6.972250	 -0.005701	 +0.002898	 -0.000166	 +0.684371	 +0.537106	 +0.124931	 -38.493958	 -4.751324	 +27.549945
1388469	 -0.026867	 -7.006374	 -6.996564	 -0.007230	 +0.003173	 -0.000432	 +0.684236	 +0.537267	 +0.124594	 -38.517115	 -4.752518	 +27.564619
1393462	 +0.003199	 -7.037719	 -6.985445	 -0.006280	 +0.002457	 -0.000861	 +0.684104	 +0.537427	 +0.124252	 -38.540158	 -4.753854	 +27.579173
1398462	 -0.066697	 -7.056997	 -7.000290	 -0.006348	 +0.001512	 -0.000620	 +0.683970	 +0.537582	 +0.123907	 -38.563561	 -4.755259	 +27.593807
1403462	 -0.039197	 -7.059980	 -7.000150	 -0.006195	 +0.001314	 -0.000178	 +0.683837	 +0.537735	 +0.123564	 -38.586854	 -4.756661	 +27.608366
1408469	 -0.047638	 -7.031865	 -7.006773	 -0.005830	 +0.001924	 +0.000468	 +0.683709	 +0.537888	 +0.123226	 -38.610173	 -4.757932	 +27.623005
1408469	 -0.047638	 -7.031865	 -7.006773	 -0.005830	 +0.001924	 +0.000468	 +0.683709	 +0.537888	 +0.123226	 -38.610173	 -4.757932	 +27.623005
1413462	 -0.009674	 -7.064089	 -6.984230	 -0.004376	 +0.001619	 +0.000260	 +0.683587	 +0.538041	 +0.122886	 -38.633319	 -4.759377	 +27.637537
1418462	 -0.041109	 -7.070108	 -7.018361	 -0.006083	 +0.003260	 +0.000254	 +0.683459	 +0.538200	 +0.122551	 -38.656691	 -4.760762	 +27.652022
1423462	 -0.029696	 -7.054398	 -6.983381	 -0.005576	 +0.002099	 +0.000413	 +0.683333	 +0.538354	 +0.122213	 -38.679919	 -4.762177	 +27.666642
1428462	 -0.015868	 -7.075040	 -6.975708	 -0.005553	 +0.002506	 +0.001176	 +0.683208	 +0.538507	 +0.121880	 -38.703101	 -4.763688	 +27.681199
1433462	 -0.030088	 -7.088501	 -7.007611	 -0.006226	 +0.001915	 +0.000134	 +0.683077	 +0.538661	 +0.121540	 -38.726439	 -4.765167	 +27.695653
1438469	 -0.036976	 -7.056362	 -7.014413	 -0.005678	 +0.002131	 +0.000322	 +0.682949	 +0.538816	 +0.121202	 -38.749789	 -4.766498	 +27.710193
1443469	 -0.020457	 -7.043775	 -7.014633	 -0.006513	 +0.002760	 -0.000216	 +0.682817	 +0.538974	 +0.120863	 -38.773060	 -4.767767	 +27.724727
1448469	 -0.040745	 -7.055405	 -6.995920	 -0.006598	 +0.002562	 +0.000241	 +0.682685	 +0.539130	 +0.120526	 -38.796394	 -4.769145	 +27.739347
1453469	 -0.003821	 -7.057220	 -6.999525	 -0.006897	 +0.002330	 +0.001057	 +0.682553	 +0.539283	 +0.120191	 -38.819587	 -4.770500	 +27.753860
1458469	 -0.031408	 -7.076183	 -6.970399	 -0.006240	 +0.002635	 +0.000465	 +0.682423	 +0.539438	 +0.119855	 -38.842855	 -4.772028	 +27.768492
1463469	 -0.037924	 -7.056003	 -6.967169	 -0.005625	 +0.001916	 +0.000485	 +0.682295	 +0.539591	 +0.119517	 -38.866124	 -4.773485	 +27.783210
1468469	 -0.027641	 -7.040920	 -6.999692	 -0.006227	 +0.001687	 +0.000229	 +0.682163	 +0.539744	 +0.119176	 -38.889414	 -4.774780	 +27.797838
1473487	 -0.032300	 -7.035155	 -6.962215	 -0.006571	 +0.001898	 -0.000356	 +0.682028	 +0.539899	 +0.118833	 -38.912634	 -4.776160	 +27.812620
1478528	 -0.032312	 -7.055317	 -6.998000	 -0.006410	 +0.002524	 -0.001126	 +0.681894	 +0.540059	 +0.118489	 -38.935967	 -4.777517	 +27.827233
1483522	 -0.036330	 -7.043183	 -6.989081	 -0.006198	 +0.002283	 -0.001414	 +0.681759	 +0.540219	 +0.118143	 -38.959286	 -4.778850	 +27.841922
1488525	 -0.009121	 -7.058531	 -6.963619	 -0.006030	 +0.001976	 -0.000453	 +0.681626	 +0.540375	 +0.117800	 -38.982452	 -4.780304	 +27.856587
1493486	 -0.059175	 -7.059816	 -7.004883	 -0.006665	 +0.002732	 +0.001089	 +0.681496	 +0.540529	 +0.117467	 -39.005937	 -4.781666	 +27.871244
1498469	 -0.022361	 -7.065871	 -6.995718	 -0.005642	 +0.001643	 -0.000333	 +0.682310	 +0.535850	 +0.116304	 -38.588875	 -4.556725	 +27.551530
1503469	 +0.001768	 -7.058640	 -6.982058	 -0.006168	 +0.002436	 +0.000192	 +0.682409	 +0.534839	 +0.115769	 -38.505561	 -4.503390	 +27.485287
1508469	 -0.014383	 -7.032826	 -6.983638	 -0.006525	 +0.001179	 -0.000930	 +0.682329	 +0.534711	 +0.115374	 -38.502917	 -4.491387	 +27.480352
1513469	 -0.035981	 -7.054837	 -6.994858	 -0.006025	 +0.001387	 +0.000671	 +0.682213	 +0.534793	 +0.115024	 -38.519886	 -4.489455	 +27.490154
1518469	 -0.008725	 -7.052362	 -6.959989	 -0.007549	 +0.001772	 -0.000288	 +0.682078	 +0.534932	 +0.114679	 -38.541360	 -4.490014	 +27.503582
1523469	 -0.027672	 -7.063471	 -6.988811	 -0.005878	 +0.002424	 -0.000526	 +0.681950	 +0.535085	 +0.114338	 -38.564135	 -4.491126	 +27.517797
1528469	 -0.024760	 -7.059678	 -7.023071	 -0.005204	 +0.001353	 +0.000386	 +0.681825	 +0.535235	 +0.113997	 -38.587250	 -4.492260	 +27.532112
1533469	 -0.006431	 -7.056090	 -6.982075	 -0.005303	 +0.002127	 +0.000162	 +0.681700	 +0.535389	 +0.113658	 -38.610260	 -4.493521	 +27.546580
1538469	 -0.015564	 -7.055277	 -7.006490	 -0.005216	 +0.002002	 -0.000397	 +0.681573	 +0.535545	 +0.113316	 -38.633386	 -4.494719	 +27.561007
1543469	 -0.036910	 -7.059501	 -6.978569	 -0.004891	 +0.001671	 +0.000394	 +0.681450	 +0.535697	 +0.112977	 -38.656551	 -4.496026	 +27.575578
1548462	 -0.019294	 -7.077282	 -6.945777	 -0.005678	 +0.002535	 +0.000223	 +0.681323	 +0.535852	 +0.112640	 -38.679593	 -4.497489	 +27.590168
1553462	 -0.004715	 -7.064631	 -6.966983	 -0.006602	 +0.002095	 +0.000589	 +0.681192	 +0.536005	 +0.112303	 -38.702614	 -4.498830	 +27.604688
1558469	 +0.006734	 -7.050384	 -6.970008	 -0.005743	 +0.003094	 -0.000092	 +0.681066	 +0.536164	 +0.111966	 -38.725581	 -4.500098	 +27.619212
1563462	 -0.002516	 -7.048469	 -6.973602	 -0.005451	 +0.001636	 +0.000229	 +0.680939	 +0.536316	 +0.111625	 -38.748598	 -4.501350	 +27.633755
1568462	 -0.012232	 -7.075421	 -6.982379	 -0.005749	 +0.001479	 -0.000822	 +0.680807	 +0.536471	 +0.111280	 -38.771714	 -4.502689	 +27.648224
1573462	 -0.027022	 -7.077730	 -6.991412	 -0.006315	 +0.001907	 +0.000034	 +0.680676	 +0.536624	 +0.110939	 -38.794920	 -4.504015	 +27.662698
1578463	 -0.023369	 -7.063844	 -6.979881	 -0.007010	 +0.002557	 +0.000202	 +0.680542	 +0.536780	 +0.110602	 -38.818073	 -4.505315	 +27.677242
1583469	 -0.019205	 -7.057187	 -6.974141	 -0.006200	 +0.002495	 +0.000380	 +0.680413	 +0.536935	 +0.110265	 -38.841193	 -4.506602	 +27.691816
1588462	 -0.023058	 -7.054892	 -7.009700	 -0.006568	 +0.001823	 +0.000526	 +0.680281	 +0.537086	 +0.109926	 -38.864415	 -4.507775	 +27.706292
1593469	 -0.020517	 -7.058658	 -6.963978	 -0.006349	 +0.001530	 -0.000264	 +0.680148	 +0.537239	 +0.109582	 -38.887529	 -4.509094	 +27.720906
1598463	 -0.036035	 -7.058168	 -6.995532	 -0.007112	 +0.001926	 -0.000315	 +0.680011	 +0.537394	 +0.109240	 -38.910787	 -4.510324	 +27.735459
1603462	 -0.037063	 -7.051287	 -7.035215	 -0.006184	 +0.002464	 +0.000497	 +0.679882	 +0.537548	 +0.108903	 -38.934140	 -4.511410	 +27.749905
1608462	 -0.038650	 -7.038772	 -6.994702	 -0.005882	 +0.001704	 -0.000917	 +0.679749	 +0.537703	 +0.108557	 -38.957396	 -4.512562	 +27.764528
1608462	 -0.038650	 -7.038772	 -6.994702	 -0.005882	 +0.001704	 -0.000917	 +0.679749	 +0.537703	 +0.108557	 -38.957396	 -4.512562	 +27.764528
1613469	 -0.046569	 -7.044421	 -6.972166	 -0.006568	 +0.001391	 +0.000254	 +0.679615	 +0.537854	 +0.108215	 -38.980644	 -4.513804	 +27.779234
1618462	 -0.037830	 -7.060836	 -6.969276	 -0.005636	 +0.001787	 +0.000230	 +0.679487	 +0.538006	 +0.107875	 -39.003874	 -4.515114	 +27.793886
1623469	 -0.025244	 -7.054216	 -6.980829	 -0.005262	 +0.002948	 +0.000080	 +0.679362	 +0.538163	 +0.107538	 -39.027074	 -4.516357	 +27.808489
1628469	 -0.036241	 -7.087298	 -7.004575	 -0.006478	 +0.002465	 -0.000194	 +0.679229	 +0.538320	 +0.107198	 -39.050419	 -4.517667	 +27.822954
1633462	 -0.029043	 -7.055361	 -7.015647	 -0.006454	 +0.003502	 +0.000325	 +0.679100	 +0.538478	 +0.106864	 -39.073727	 -4.518810	 +27.837454
1638469	 -0.019784	 -7.046750	 -6.960519	 -0.005651	 +0.002070	 +0.000549	 +0.678972	 +0.538630	 +0.106525	 -39.096864	 -4.520073	 +27.852142
1643463	 -0.029641	 -7.054584	 -6.977052	 -0.006292	 +0.001503	 -0.000158	 +0.678838	 +0.538782	 +0.106182	 -39.120096	 -4.521322	 +27.866781
1648461	 -0.032454	 -7.043468	 -6.981340	 -0.004872	 +0.002771	 -0.000738	 +0.678713	 +0.538941	 +0.105840	 -39.143342	 -4.522513	 +27.881446
1653463	 -0.039597	 -7.054241	 -6.970170	 -0.007562	 +0.002599	 -0.000163	 +0.678574	 +0.539097	 +0.105500	 -39.166609	 -4.523781	 +27.896142
1658469	 -0.016139	 -7.065948	 -6.978994	 -0.006661	 +0.003528	 +0.000734	 +0.678445	 +0.539255	 +0.105168	 -39.189817	 -4.525058	 +27.910721
1663469	 -0.041536	 -7.054622	 -6.982921	 -0.006957	 +0.002277	 +0.000229	 +0.678310	 +0.539408	 +0.104828	 -39.213133	 -4.526288	 +27.925386
1668469	 -0.031239	 -7.063237	 -7.001198	 -0.004956	 +0.002588	 +0.000120	 +0.678185	 +0.539564	 +0.104490	 -39.236463	 -4.527493	 +27.939943
1673479	 -0.056789	 -7.044977	 -6.966041	 -0.005972	 +0.003427	 -0.000044	 +0.678056	 +0.539723	 +0.104153	 -39.259805	 -4.528735	 +27.954735
1678528	 -0.031243	 -7.061659	 -6.979111	 -0.006048	 +0.001467	 +0.000383	 +0.677925	 +0.539873	 +0.103812	 -39.283092	 -4.529994	 +27.969378
1683500	 -0.015332	 -7.064199	 -7.001894	 -0.005127	 +0.001446	 -0.000000	 +0.677796	 +0.540024	 +0.103468	 -39.306372	 -4.531188	 +27.983899
1688513	 -0.008928	 -7.047132	 -6.968625	 -0.006523	 +0.002486	 +0.000958	 +0.677665	 +0.540176	 +0.103132	 -39.329534	 -4.532404	 +27.998565
